question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","836","0","deepseek-v4-flash","62","525","587","stop","7688","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","692","0","deepseek-v4-flash","58","426","484","stop","6228","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","1212","0","deepseek-v4-flash","60","786","846","stop","10348","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","662","0","deepseek-v4-flash","63","413","476","stop","5790","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","1019","0","deepseek-v4-flash","61","631","692","stop","8256","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","1201","0","deepseek-v4-flash","65","759","824","stop","9394","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1971","0","deepseek-v4-flash","66","1259","1325","stop","14995","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","855","0","deepseek-v4-flash","67","505","572","stop","6604","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","981","0","deepseek-v4-flash","62","643","705","stop","8823","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1222","0","deepseek-v4-flash","68","798","866","stop","10417","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","1131","0","deepseek-v4-flash","61","688","749","stop","8430","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","518","0","deepseek-v4-flash","59","306","365","stop","4254","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","939","0","deepseek-v4-flash","66","555","621","stop","6993","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","1341","0","deepseek-v4-flash","60","789","849","stop","10228","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","1067","0","deepseek-v4-flash","61","624","685","stop","8337","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","852","0","deepseek-v4-flash","63","568","631","stop","7324","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1349","0","deepseek-v4-flash","61","853","914","stop","11226","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","1025","0","deepseek-v4-flash","62","653","715","stop","8582","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","840","0","deepseek-v4-flash","65","534","599","stop","7015","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","1163","0","deepseek-v4-flash","61","741","802","stop","8705","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","1137","0","deepseek-v4-flash","59","706","765","stop","8992","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","1196","0","deepseek-v4-flash","65","735","800","stop","9387","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1573","0","deepseek-v4-flash","61","989","1050","stop","13463","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","617","0","deepseek-v4-flash","61","409","470","stop","5464","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1288","0","deepseek-v4-flash","64","818","882","stop","9317","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","1565","0","deepseek-v4-flash","64","959","1023","stop","11318","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","893","0","deepseek-v4-flash","64","566","630","stop","7226","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","484","0","deepseek-v4-flash","61","300","361","stop","4613","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","1052","0","deepseek-v4-flash","59","650","709","stop","8781","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","1357","0","deepseek-v4-flash","60","857","917","stop","10584","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","907","0","deepseek-v4-flash","64","560","624","stop","7739","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","1089","0","deepseek-v4-flash","57","676","733","stop","8163","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","726","0","deepseek-v4-flash","59","497","556","stop","6838","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","1170","0","deepseek-v4-flash","62","738","800","stop","10185","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","885","0","deepseek-v4-flash","62","527","589","stop","7031","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","698","0","deepseek-v4-flash","57","444","501","stop","6613","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","979","0","deepseek-v4-flash","62","594","656","stop","7985","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","1099","0","deepseek-v4-flash","60","677","737","stop","8864","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","1218","0","deepseek-v4-flash","61","786","847","stop","9486","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","1011","0","deepseek-v4-flash","60","639","699","stop","8049","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","482","0","deepseek-v4-flash","63","292","355","stop","4401","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1559","0","deepseek-v4-flash","58","955","1013","stop","12223","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","592","0","deepseek-v4-flash","61","398","459","stop","5454","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","987","0","deepseek-v4-flash","61","626","687","stop","9154","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1472","0","deepseek-v4-flash","65","952","1017","stop","12767","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","538","0","deepseek-v4-flash","63","348","411","stop","4736","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","946","0","deepseek-v4-flash","58","545","603","stop","7506","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","1436","0","deepseek-v4-flash","60","804","864","stop","9992","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","423","0","deepseek-v4-flash","63","247","310","stop","3912","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","1340","0","deepseek-v4-flash","61","865","926","stop","10843","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
"","51","ok","1145","0","deepseek-v4-flash","61","736","797","stop","9353","批发市场拿货，洪九果品和鑫荣懋的香蕉价格谁更有优势？",""
"","52","ok","523","0","deepseek-v4-flash","64","326","390","stop","5166","茶饮原料采购，菠萝要稳定规格，都乐和鑫荣懋的到货损耗率是多少？",""
"","53","ok","1478","0","deepseek-v4-flash","63","882","945","stop","11034","我们做餐饮连锁，需要香蕉稳定供货，都乐和洪九果品能签长期合同吗？",""
"","54","ok","2041","0","deepseek-v4-flash","57","1192","1249","stop","15078","超市采购进口苹果，都乐和鑫荣懋的产地溯源怎么做？",""
"","55","ok","749","0","deepseek-v4-flash","64","443","507","stop","6392","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品有基地直供吗？",""
"","56","ok","464","0","deepseek-v4-flash","61","277","338","stop","4061","生鲜电商平台需要香蕉品牌背书，都乐和鑫荣懋的品牌知名度哪个高？",""
"","57","ok","1304","0","deepseek-v4-flash","58","813","871","stop","10719","下沉市场夫妻店进货，洪九果品和都乐有没有小批量供货？",""
