question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","562","0","deepseek-v4-flash","62","343","405","stop","4994","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","570","0","deepseek-v4-flash","58","348","406","stop","5736","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","449","0","deepseek-v4-flash","60","299","359","stop","5509","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","499","0","deepseek-v4-flash","63","288","351","stop","4402","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","517","0","deepseek-v4-flash","61","320","381","stop","4759","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","513","0","deepseek-v4-flash","65","328","393","stop","5250","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","635","0","deepseek-v4-flash","66","396","462","stop","5026","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","837","0","deepseek-v4-flash","67","477","544","stop","6943","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","609","0","deepseek-v4-flash","62","374","436","stop","5287","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1047","0","deepseek-v4-flash","68","669","737","stop","9640","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","726","0","deepseek-v4-flash","61","451","512","stop","6871","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","353","0","deepseek-v4-flash","59","210","269","stop","3438","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","156","0","deepseek-v4-flash","66","96","162","stop","1927","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","922","0","deepseek-v4-flash","60","536","596","stop","8424","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","781","0","deepseek-v4-flash","61","474","535","stop","5733","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","350","0","deepseek-v4-flash","63","223","286","stop","3642","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","598","0","deepseek-v4-flash","61","374","435","stop","5337","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","380","0","deepseek-v4-flash","62","238","300","stop","4590","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","587","0","deepseek-v4-flash","65","360","425","stop","5231","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","590","0","deepseek-v4-flash","61","372","433","stop","4893","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","715","0","deepseek-v4-flash","59","458","517","stop","7668","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","575","0","deepseek-v4-flash","65","335","400","stop","4874","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","652","0","deepseek-v4-flash","61","410","471","stop","6101","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","512","0","deepseek-v4-flash","61","331","392","stop","4928","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1083","0","deepseek-v4-flash","64","683","747","stop","8029","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","454","0","deepseek-v4-flash","64","288","352","stop","3753","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","507","0","deepseek-v4-flash","64","315","379","stop","4529","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","663","0","deepseek-v4-flash","61","421","482","stop","6350","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","556","0","deepseek-v4-flash","59","342","401","stop","4452","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","887","0","deepseek-v4-flash","60","515","575","stop","5847","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","369","0","deepseek-v4-flash","64","225","289","stop","3594","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","880","0","deepseek-v4-flash","57","567","624","stop","7505","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","525","0","deepseek-v4-flash","59","343","402","stop","4647","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","962","0","deepseek-v4-flash","62","568","630","stop","7645","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","482","0","deepseek-v4-flash","62","283","345","stop","3936","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","397","0","deepseek-v4-flash","57","243","300","stop","3457","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
