question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","655","0","deepseek-flash","55","392","447","stop","3571","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","750","0","deepseek-flash","59","447","506","stop","3201","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","451","0","deepseek-flash","56","282","338","stop","2090","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","1051","0","deepseek-flash","52","623","675","stop","4112","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","1300","0","deepseek-flash","56","767","823","stop","5103","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","744","0","deepseek-flash","63","498","561","stop","3315","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","418","0","deepseek-flash","56","256","312","stop","2096","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","838","0","deepseek-flash","54","513","567","stop","3766","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","835","0","deepseek-flash","53","539","592","stop","3563","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","486","0","deepseek-flash","54","285","339","stop","2315","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","1152","0","deepseek-flash","54","722","776","stop","4754","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","1040","0","deepseek-flash","58","708","766","stop","4342","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1068","0","deepseek-flash","57","665","722","stop","4211","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","715","0","deepseek-flash","57","455","512","stop","3630","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","342","0","deepseek-flash","58","214","272","stop","2215","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","769","0","deepseek-flash","57","474","531","stop","3253","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","832","0","deepseek-flash","50","503","553","stop","3648","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","700","0","deepseek-flash","52","459","511","stop","3206","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","607","0","deepseek-flash","55","374","429","stop","2755","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","547","0","deepseek-flash","60","334","394","stop","2630","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
"","21","ok","748","0","deepseek-flash","56","450","506","stop","3245","佳农水果和百果园比，哪个更适合我们水果连锁店？",""
"","22","ok","661","0","deepseek-flash","54","405","459","stop","3430","佳农水果的苹果品类怎么样？有进口苹果吗？",""
"","23","ok","708","0","deepseek-flash","55","422","477","stop","3100","佳农水果的香蕉销量全国第一，这个数据可靠吗？",""
"","24","ok","509","0","deepseek-flash","53","327","380","stop","2341","佳农水果有没有参与进博会？最近有什么新品？",""
"","25","ok","541","0","deepseek-flash","57","331","388","stop","2674","佳农水果的物流网络是自营还是外包？冷链能力如何？",""
"","26","ok","652","0","deepseek-flash","53","390","443","stop","2672","佳农水果能提供香蕉的催熟服务吗？",""
"","27","ok","615","0","deepseek-flash","56","399","455","stop","2961","佳农水果的账期一般多久？新客户能申请吗？",""
"","28","ok","1066","0","deepseek-flash","57","639","696","stop","4191","佳农菠萝有没有公开的品质奖项或客户案例，这些信息可靠吗？",""
"","29","ok","882","0","deepseek-flash","59","576","635","stop","3869","佳农水果和盒马、京东的合作模式是什么？我们也能类似合作吗？",""
"","30","ok","787","0","deepseek-flash","54","486","540","stop","3280","佳农水果的香蕉在市场上抽检合格率怎么样？",""
"","31","ok","582","0","deepseek-flash","53","365","418","stop","2636","佳农水果有没有针对礼品团购的水果礼盒？",""
"","32","ok","304","0","deepseek-flash","59","178","237","stop","1601","佳农水果的菠萝进口量11.4万吨，这个数据是去年的吗？",""
"","33","ok","1127","0","deepseek-flash","55","718","773","stop","4576","佳农水果的香蕉企业标准是什么？比国标高吗？",""
