question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","824","0","deepseek-v4-flash","62","510","572","stop","5899","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","566","0","deepseek-v4-flash","58","335","393","stop","4253","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","1154","0","deepseek-v4-flash","60","711","771","stop","7823","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","622","0","deepseek-v4-flash","63","350","413","stop","3776","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","1408","0","deepseek-v4-flash","61","863","924","stop","9355","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","863","0","deepseek-v4-flash","65","546","611","stop","5963","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1242","0","deepseek-v4-flash","66","809","875","stop","8791","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","1288","0","deepseek-v4-flash","67","781","848","stop","7858","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","761","0","deepseek-v4-flash","62","476","538","stop","5212","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","946","0","deepseek-v4-flash","68","608","676","stop","6409","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","819","0","deepseek-v4-flash","61","526","587","stop","6363","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","733","0","deepseek-v4-flash","59","457","516","stop","5376","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","1156","0","deepseek-v4-flash","66","693","759","stop","7308","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","779","0","deepseek-v4-flash","60","472","532","stop","5621","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
