question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","774","0","deepseek-v4-flash","54","463","517","stop","6703","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","1035","0","deepseek-v4-flash","58","595","653","stop","7988","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","1054","0","deepseek-v4-flash","55","687","742","stop","8785","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","338","0","deepseek-v4-flash","51","191","242","stop","3054","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","1014","0","deepseek-v4-flash","55","577","632","stop","6999","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","1054","0","deepseek-v4-flash","62","677","739","stop","9599","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","300","0","deepseek-v4-flash","55","183","238","stop","3315","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","469","0","deepseek-v4-flash","53","279","332","stop","3805","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","336","0","deepseek-v4-flash","52","215","267","stop","3494","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","870","0","deepseek-v4-flash","53","489","542","stop","7131","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","1167","0","deepseek-v4-flash","53","726","779","stop","10173","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","855","0","deepseek-v4-flash","57","581","638","stop","7748","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1246","0","deepseek-v4-flash","56","746","802","stop","9590","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","706","0","deepseek-v4-flash","56","436","492","stop","5966","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","289","0","deepseek-v4-flash","57","174","231","stop","3173","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","927","0","deepseek-v4-flash","56","564","620","stop","8050","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","479","0","deepseek-v4-flash","49","282","331","stop","4466","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","452","0","deepseek-v4-flash","51","287","338","stop","3639","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","496","0","deepseek-v4-flash","54","290","344","stop","4191","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","396","0","deepseek-v4-flash","59","246","305","stop","4170","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
