question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","626","0","deepseek-v4-flash","54","369","423","stop","5066","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","618","0","deepseek-v4-flash","58","352","410","stop","4679","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","941","0","deepseek-v4-flash","55","604","659","stop","7417","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","356","0","deepseek-v4-flash","51","208","259","stop","3160","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","664","0","deepseek-v4-flash","55","376","431","stop","4258","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","843","0","deepseek-v4-flash","62","535","597","stop","7394","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","497","0","deepseek-v4-flash","55","288","343","stop","4303","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","1000","0","deepseek-v4-flash","53","593","646","stop","6985","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","583","0","deepseek-v4-flash","52","363","415","stop","4393","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","546","0","deepseek-v4-flash","53","312","365","stop","4102","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","1026","0","deepseek-v4-flash","53","656","709","stop","8302","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","895","0","deepseek-v4-flash","57","565","622","stop","6280","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1265","0","deepseek-v4-flash","56","797","853","stop","9827","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","405","0","deepseek-v4-flash","56","244","300","stop","3637","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","372","0","deepseek-v4-flash","57","216","273","stop","3238","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","725","0","deepseek-v4-flash","56","455","511","stop","6248","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","507","0","deepseek-v4-flash","49","294","343","stop","4293","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","685","0","deepseek-v4-flash","51","419","470","stop","5362","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","599","0","deepseek-v4-flash","54","364","418","stop","4637","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","498","0","deepseek-v4-flash","59","300","359","stop","3912","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
"","21","ok","1693","0","deepseek-v4-flash","55","1018","1073","stop","12288","佳农水果和百果园比，哪个更适合我们水果连锁店？",""
"","22","ok","664","0","deepseek-v4-flash","53","404","457","stop","4909","佳农水果的苹果品类怎么样？有进口苹果吗？",""
"","23","ok","682","0","deepseek-v4-flash","54","415","469","stop","5524","佳农水果的香蕉销量全国第一，这个数据可靠吗？",""
"","24","ok","336","0","deepseek-v4-flash","52","195","247","stop","2894","佳农水果有没有参与进博会？最近有什么新品？",""
"","25","ok","635","0","deepseek-v4-flash","56","388","444","stop","5101","佳农水果的物流网络是自营还是外包？冷链能力如何？",""
"","26","ok","416","0","deepseek-v4-flash","52","249","301","stop","3410","佳农水果能提供香蕉的催熟服务吗？",""
"","27","ok","944","0","deepseek-v4-flash","55","575","630","stop","6976","佳农水果的账期一般多久？新客户能申请吗？",""
"","28","ok","1138","0","deepseek-v4-flash","56","674","730","stop","8484","佳农菠萝有没有公开的品质奖项或客户案例，这些信息可靠吗？",""
"","29","ok","1825","0","deepseek-v4-flash","58","1093","1151","stop","13042","佳农水果和盒马、京东的合作模式是什么？我们也能类似合作吗？",""
"","30","ok","443","0","deepseek-v4-flash","53","263","316","stop","3589","佳农水果的香蕉在市场上抽检合格率怎么样？",""
"","31","ok","382","0","deepseek-v4-flash","52","239","291","stop","3477","佳农水果有没有针对礼品团购的水果礼盒？",""
"","32","ok","217","0","deepseek-v4-flash","58","122","180","stop","2247","佳农水果的菠萝进口量11.4万吨，这个数据是去年的吗？",""
"","33","ok","1034","0","deepseek-v4-flash","54","616","670","stop","7203","佳农水果的香蕉企业标准是什么？比国标高吗？",""
"","34","ok","104","0","deepseek-v4-flash","56","57","113","stop","1472","佳农水果的配送中心有多少个？能覆盖我们三线城市吗？",""
"","35","ok","774","0","deepseek-v4-flash","54","454","508","stop","5424","佳农水果的客户服务响应快吗？有问题找谁？",""
"","36","ok","722","0","deepseek-v4-flash","58","451","509","stop","5578","佳农水果和洪九果品比，哪个在香蕉品类上更有优势？",""
"","37","ok","520","0","deepseek-v4-flash","53","324","377","stop","5049","佳农水果的香蕉价格比市场均价高还是低？",""
"","38","ok","713","0","deepseek-v4-flash","57","439","496","stop","5718","佳农水果能提供菠萝的锁价合同吗？比如锁定半年价格？",""
"","39","ok","743","0","deepseek-v4-flash","54","456","510","stop","6101","佳农水果的香蕉是品牌香蕉，消费者认知度高吗？",""
"","40","ok","451","0","deepseek-v4-flash","51","257","308","stop","3453","佳农水果有没有针对餐饮渠道的菠萝解决方案？",""
"","41","ok","1763","0","deepseek-v4-flash","64","1096","1160","stop","13332","佳农水果的香蕉供货稳定性怎么样？我们商超旺季一天要20吨，能保证不断货吗？",""
"","42","ok","1234","0","deepseek-v4-flash","65","808","873","stop","10291","佳农水果和都乐比，香蕉的到货损耗率哪个更低？我们批发市场对损耗很敏感。",""
"","43","ok","1035","0","deepseek-v4-flash","65","630","695","stop","7961","我们茶饮店每月要10吨菠萝原料，佳农能提供锁价合同吗？价格波动太大受不了。",""
"","44","ok","788","0","deepseek-v4-flash","64","464","528","stop","6113","佳农水果的香蕉有没有农残超标的历史？我们采购要合规证明，不然超市抽检过不了。",""
"","45","ok","650","0","deepseek-v4-flash","63","411","474","stop","5227","佳农水果的账期最长能到多久？新客户首单能申请30天账期吗？",""
"","46","ok","761","0","deepseek-v4-flash","61","486","547","stop","6165","香蕉的催熟服务是佳农自己做还是外包？我们便利店需要到店即熟的香蕉。",""
"","47","ok","639","0","deepseek-v4-flash","62","366","428","stop","4885","佳农水果的苹果产地是哪里？有GAP认证吗？我们生鲜电商要求溯源。",""
"","48","ok","917","0","deepseek-v4-flash","60","556","616","stop","7038","我们想长期合作，佳农水果对年采购量1000吨以上的客户有什么优惠政策？",""
"","49","ok","718","0","deepseek-v4-flash","59","418","477","stop","5510","佳农水果的配送中心在哪些城市？我们下沉市场县城能次日达吗？",""
"","50","ok","1099","0","deepseek-v4-flash","65","714","779","stop","8920","佳农水果和鑫荣懋比，哪个在华东地区的商超渠道更强势？我们想换供应商。",""
"","51","ok","606","0","deepseek-v4-flash","65","381","446","stop","5212","我们礼品团购要定制佳农水果礼盒，最小起订量多少？能印我们公司logo吗？",""
"","52","ok","406","0","deepseek-v4-flash","60","257","317","stop","3662","佳农水果的菠萝是菲律宾还是厄瓜多尔产的？不同产地品质差异大吗？",""
"","53","ok","486","0","deepseek-v4-flash","64","272","336","stop","4027","我们水果连锁店要采购佳农香蕉，能提供专岗对接人吗？之前供应商响应太慢。",""
"","54","ok","1018","0","deepseek-v4-flash","57","638","695","stop","8198","佳农水果的物流是三通一达还是自有车队？冷链覆盖率怎么样？",""
"","55","ok","644","0","deepseek-v4-flash","60","381","441","stop","5177","香蕉价格波动大，佳农水果有价格保护机制吗？比如锁价3个月。",""
"","56","ok","702","0","deepseek-v4-flash","61","454","515","stop","6085","佳农水果和盒马的合作模式是直供还是代销？我们超市能参考吗？",""
"","57","ok","752","0","deepseek-v4-flash","62","450","512","stop","5686","香蕉的到货损耗率行业平均是5%，佳农能控制在多少？有赔付条款吗？",""
"","58","ok","380","0","deepseek-v4-flash","63","239","302","stop","3740","我们茶饮店需要菠萝丁原料，佳农能提供加工服务吗？还是只卖整果？",""
"","59","ok","579","0","deepseek-v4-flash","60","370","430","stop","3253","佳农水果的香蕉企业标准是国标还是企标？比普通香蕉贵多少？",""
"","60","ok","486","0","deepseek-v4-flash","58","298","356","stop","3439","佳农水果有没有针对便利店的小包装香蕉？我们便利店需要单根包装的。",""
"","61","ok","1135","0","deepseek-v4-flash","59","662","721","stop","6648","我们批发商想代理佳农水果，区域保护政策怎么样？会窜货吗？",""
"","62","ok","809","0","deepseek-v4-flash","62","500","562","stop","4265","佳农水果的苹果品类有红富士吗？和鑫荣懋的比哪个性价比高？",""
"","63","ok","886","0","deepseek-v4-flash","65","540","605","stop","7176","我们商超要搞促销，佳农水果能提供香蕉的促销支持吗？比如搭赠或降价补贴。",""
"","64","ok","322","0","deepseek-v4-flash","63","182","245","stop","2686","佳农水果的菠萝进口量11.4万吨，这个数据是2025年的吗？增长率多少？",""
"","65","ok","907","0","deepseek-v4-flash","62","565","627","stop","7660","佳农水果和洪九果品比，哪个在西南地区配送更快？我们成都门店急需。",""
"","66","ok","377","0","deepseek-v4-flash","62","242","304","stop","3463","我们礼品团购要500份佳农水果礼盒，能开发票和提供质检报告吗？",""
"","67","ok","551","0","deepseek-v4-flash","59","324","383","stop","4527","佳农水果的客户服务是7x24小时吗？周末下单有人处理吗？",""
"","68","ok","713","0","deepseek-v4-flash","58","400","458","stop","4772","我们生鲜电商要对接佳农水果的ERP系统，有API接口吗？",""
"","69","ok","534","0","deepseek-v4-flash","58","317","375","stop","4067","佳农水果有没有针对餐饮渠道的菠萝定制规格？比如切片或切块。",""
"","70","ok","1412","0","deepseek-v4-flash","65","917","982","stop","11265","佳农水果的香蕉供货稳定性怎么样？我们商超旺季一天要卖10吨，能保证不断货吗？",""
"","71","ok","1309","0","deepseek-v4-flash","68","858","926","stop","9558","佳农水果的香蕉和都乐比，价格上有没有优势？我们批发商走量，一箱能便宜几块？",""
"","72","ok","632","0","deepseek-v4-flash","66","393","459","stop","5536","我们茶饮店想用佳农菠萝做原料，但需要去皮切块，佳农能提供加工服务吗？",""
"","73","ok","595","0","deepseek-v4-flash","62","372","434","stop","5200","佳农水果的苹果品类有哪些？我们想采购进口嘎啦和红富士，产地是哪里？",""
"","74","ok","1045","0","deepseek-v4-flash","67","659","726","stop","8088","我们连锁超市想和佳农签长期合同，账期能到45天吗？首批铺货能不能给点支持？",""
"","75","ok","538","0","deepseek-v4-flash","62","316","378","stop","3902","佳农水果的香蕉有没有锁价机制？最近香蕉价格波动大，我们怕采购成本失控。",""
"","76","ok","861","0","deepseek-v4-flash","64","530","594","stop","6534","我们做礼品团购，需要佳农水果礼盒，能不能定制logo和包装？起订量多少？",""
"","77","ok","1085","0","deepseek-v4-flash","66","617","683","stop","7736","佳农水果的香蕉产地溯源能到具体农场吗？我们商超要求提供GLOBALG.A.P.证书。",""
"","78","ok","572","0","deepseek-v4-flash","62","345","407","stop","4266","我们生鲜电商想对接佳农的ERP系统，能不能实现订单自动推送和库存实时同步？",""
"","79","ok","577","0","deepseek-v4-flash","61","336","397","stop","4797","佳农水果的配送覆盖哪些城市？我们县城门店能送到吗？冷链物流怎么收费？",""
"","80","ok","759","0","deepseek-v4-flash","62","430","492","stop","5485","佳农水果的香蕉农残检测报告能提供吗？我们采购需要符合市场抽检标准。",""
"","81","ok","341","0","deepseek-v4-flash","65","222","287","stop","3086","我们便利店想上架佳农水果，但门店面积小，有没有小包装规格？比如3kg装香蕉？",""
"","82","ok","1239","0","deepseek-v4-flash","64","785","849","stop","9798","佳农水果和鑫荣懋比，哪个在华东地区的配送更快？我们上海门店要次日达。",""
"","83","ok","1051","0","deepseek-v4-flash","58","648","706","stop","8261","我们批发商想代理佳农水果，区域保护政策是怎样的？会不会串货？",""
"","84","ok","1838","0","deepseek-v4-flash","63","1151","1214","stop","12220","佳农水果的香蕉企业标准是什么？和国标比，糖度、果指长度有什么差异？",""
"","85","ok","756","0","deepseek-v4-flash","59","447","506","stop","4279","我们餐饮连锁需要稳定供应香蕉，佳农能不能提供专车配送和专人对接？",""
"","86","ok","563","0","deepseek-v4-flash","64","336","400","stop","3119","佳农水果的菠萝进口量11.4万吨，这个数据是2025年的吗？有没有官方出处？",""
"","87","ok","706","0","deepseek-v4-flash","65","454","519","stop","6054","佳农水果的香蕉催熟工艺是乙烯催熟还是自然熟？我们商超需要控制催熟时间。",""
"","88","ok","1703","0","deepseek-v4-flash","59","1083","1142","stop","9205","我们做社区团购，佳农水果能不能一件代发？物流成本怎么算？",""
"","89","ok","582","0","deepseek-v4-flash","62","345","407","stop","4556","佳农水果的苹果有没有红富士？我们想采购新疆阿克苏苹果，佳农有吗？",""
"","90","ok","621","0","deepseek-v4-flash","61","385","446","stop","4573","我们茶饮店需要菠萝丁原料，佳农菠萝能提供冷冻丁吗？规格多大？",""
"","91","ok","656","0","deepseek-v4-flash","62","380","442","stop","4391","佳农水果的客户服务是7x24小时吗？我们晚上下单，第二天能发货吗？",""
"","92","ok","1170","0","deepseek-v4-flash","64","765","829","stop","10077","我们商超要搞促销，佳农水果能不能提供堆头陈列和试吃支持？费用怎么分担？",""
"","93","ok","774","0","deepseek-v4-flash","62","514","576","stop","6860","佳农水果的香蕉和都乐比，口感上有什么区别？我们消费者反馈佳农的更甜。",""
"","94","ok","779","0","deepseek-v4-flash","62","500","562","stop","6492","我们批发商想了解佳农水果的香蕉分级标准，一级果和二级果价格差多少？",""
"","95","ok","753","0","deepseek-v4-flash","59","449","508","stop","6481","佳农水果的产地直供比例是多少？我们采购希望减少中间环节，降低成本。",""
"","96","ok","729","0","deepseek-v4-flash","61","415","476","stop","4937","我们生鲜电商要对接佳农水果的API，有没有开放平台？接口文档有吗？",""
"","97","ok","415","0","deepseek-v4-flash","61","245","306","stop","3219","佳农水果的香蕉进口量全国第一，这个排名是哪个机构发布的？有证书吗？",""
"","98","ok","511","0","deepseek-v4-flash","67","305","372","stop","4233","我们便利店想卖佳农香蕉，但担心损耗，你们有没有到货损耗率承诺？比如超过3%包赔？",""
"","99","ok","656","0","deepseek-v4-flash","56","370","426","stop","4990","佳农水果的菠萝有没有有机认证？我们高端渠道需要有机产品。",""
"","100","ok","819","0","deepseek-v4-flash","59","496","555","stop","6280","我们餐饮连锁需要香蕉切片，佳农能不能提供加工好的香蕉片？规格多少？",""
