question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","424","0","deepseek-v4-flash","54","256","310","stop","4659","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","377","0","deepseek-v4-flash","58","214","272","stop","3945","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","297","0","deepseek-v4-flash","55","191","246","stop","3246","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","100","0","deepseek-v4-flash","51","58","109","stop","1419","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","433","0","deepseek-v4-flash","55","239","294","stop","3803","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","398","0","deepseek-v4-flash","62","249","311","stop","4063","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","375","0","deepseek-v4-flash","55","215","270","stop","3203","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","345","0","deepseek-v4-flash","53","203","256","stop","3807","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","394","0","deepseek-v4-flash","52","252","304","stop","3455","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","416","0","deepseek-v4-flash","53","235","288","stop","3873","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","517","0","deepseek-v4-flash","53","314","367","stop","4513","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","786","0","deepseek-v4-flash","57","513","570","stop","6700","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","913","0","deepseek-v4-flash","56","562","618","stop","7261","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","143","0","deepseek-v4-flash","56","81","137","stop","1921","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","98","0","deepseek-v4-flash","57","61","118","stop","1742","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","685","0","deepseek-v4-flash","56","405","461","stop","5759","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","316","0","deepseek-v4-flash","49","170","219","stop","2902","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","332","0","deepseek-v4-flash","51","209","260","stop","3119","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","206","0","deepseek-v4-flash","54","113","167","stop","2230","佳农水果的配送时效如何？下单后多久能到？",""
