question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","827","0","deepseek-v4-flash","54","480","534","stop","5636","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","380","0","deepseek-v4-flash","58","225","283","stop","2737","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","791","0","deepseek-v4-flash","55","538","593","stop","6241","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","366","0","deepseek-v4-flash","51","208","259","stop","2716","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","742","0","deepseek-v4-flash","55","407","462","stop","4235","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","1190","0","deepseek-v4-flash","62","788","850","stop","8835","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","518","0","deepseek-v4-flash","55","299","354","stop","3487","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","1010","0","deepseek-v4-flash","53","637","690","stop","6525","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","671","0","deepseek-v4-flash","52","411","463","stop","4507","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","1049","0","deepseek-v4-flash","53","618","671","stop","6335","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","907","0","deepseek-v4-flash","53","569","622","stop","6177","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","1932","0","deepseek-v4-flash","57","1226","1283","stop","11968","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1194","0","deepseek-v4-flash","56","725","781","stop","7750","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","537","0","deepseek-v4-flash","56","329","385","stop","3783","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","247","0","deepseek-v4-flash","57","140","197","stop","1669","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","1052","0","deepseek-v4-flash","56","632","688","stop","6360","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","502","0","deepseek-v4-flash","49","289","338","stop","3531","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","527","0","deepseek-v4-flash","51","346","397","stop","3886","佳农香蕉的保质期和储存条件是什么？",""
