question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","882","0","deepseek-v4-flash","54","518","572","stop","6128","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","443","0","deepseek-v4-flash","58","252","310","stop","2985","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","970","0","deepseek-v4-flash","55","656","711","stop","7388","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","364","0","deepseek-v4-flash","51","219","270","stop","2850","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","700","0","deepseek-v4-flash","55","399","454","stop","4436","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","997","0","deepseek-v4-flash","62","657","719","stop","7166","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","467","0","deepseek-v4-flash","55","280","335","stop","3406","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","608","0","deepseek-v4-flash","53","366","419","stop","4216","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","415","0","deepseek-v4-flash","52","262","314","stop","3208","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","802","0","deepseek-v4-flash","53","442","495","stop","5286","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","1350","0","deepseek-v4-flash","53","860","913","stop","8899","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","924","0","deepseek-v4-flash","57","607","664","stop","6165","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1237","0","deepseek-v4-flash","56","727","783","stop","7670","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","641","0","deepseek-v4-flash","56","382","438","stop","4756","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","435","0","deepseek-v4-flash","57","261","318","stop","3499","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","972","0","deepseek-v4-flash","56","610","666","stop","6462","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","939","0","deepseek-v4-flash","49","574","623","stop","6683","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","535","0","deepseek-v4-flash","51","348","399","stop","3975","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","528","0","deepseek-v4-flash","54","316","370","stop","3544","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","426","0","deepseek-v4-flash","59","251","310","stop","2812","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
"","21","ok","1909","0","deepseek-v4-flash","55","1164","1219","stop","12653","佳农水果和百果园比，哪个更适合我们水果连锁店？",""
"","22","ok","873","0","deepseek-v4-flash","53","529","582","stop","5607","佳农水果的苹果品类怎么样？有进口苹果吗？",""
"","23","ok","471","0","deepseek-v4-flash","54","283","337","stop","3301","佳农水果的香蕉销量全国第一，这个数据可靠吗？",""
"","24","ok","467","0","deepseek-v4-flash","52","279","331","stop","2961","佳农水果有没有参与进博会？最近有什么新品？",""
"","25","ok","1162","0","deepseek-v4-flash","56","709","765","stop","8100","佳农水果的物流网络是自营还是外包？冷链能力如何？",""
"","26","ok","416","0","deepseek-v4-flash","52","242","294","stop","2696","佳农水果能提供香蕉的催熟服务吗？",""
"","27","ok","578","0","deepseek-v4-flash","55","348","403","stop","3712","佳农水果的账期一般多久？新客户能申请吗？",""
"","28","ok","794","0","deepseek-v4-flash","56","457","513","stop","5009","佳农菠萝有没有公开的品质奖项或客户案例，这些信息可靠吗？",""
"","29","ok","2191","0","deepseek-v4-flash","58","1356","1414","stop","13679","佳农水果和盒马、京东的合作模式是什么？我们也能类似合作吗？",""
"","30","ok","488","0","deepseek-v4-flash","53","285","338","stop","3435","佳农水果的香蕉在市场上抽检合格率怎么样？",""
"","31","ok","466","0","deepseek-v4-flash","52","296","348","stop","3073","佳农水果有没有针对礼品团购的水果礼盒？",""
"","32","ok","512","0","deepseek-v4-flash","58","303","361","stop","3423","佳农水果的菠萝进口量11.4万吨，这个数据是去年的吗？",""
"","33","ok","768","0","deepseek-v4-flash","54","449","503","stop","4908","佳农水果的香蕉企业标准是什么？比国标高吗？",""
"","34","ok","606","0","deepseek-v4-flash","56","341","397","stop","3705","佳农水果的配送中心有多少个？能覆盖我们三线城市吗？",""
"","35","ok","644","0","deepseek-v4-flash","54","381","435","stop","4688","佳农水果的客户服务响应快吗？有问题找谁？",""
"","36","ok","1131","0","deepseek-v4-flash","58","708","766","stop","7327","佳农水果和洪九果品比，哪个在香蕉品类上更有优势？",""
"","37","ok","466","0","deepseek-v4-flash","53","288","341","stop","3682","佳农水果的香蕉价格比市场均价高还是低？",""
"","38","ok","809","0","deepseek-v4-flash","57","487","544","stop","5514","佳农水果能提供菠萝的锁价合同吗？比如锁定半年价格？",""
"","39","ok","995","0","deepseek-v4-flash","54","625","679","stop","6976","佳农水果的香蕉是品牌香蕉，消费者认知度高吗？",""
