question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","904","0","deepseek-v4-flash","62","586","648","stop","8258","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","1175","0","deepseek-v4-flash","58","746","804","stop","10963","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","883","0","deepseek-v4-flash","60","568","628","stop","7824","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","697","0","deepseek-v4-flash","63","404","467","stop","5008","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","1076","0","deepseek-v4-flash","61","655","716","stop","9055","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","1551","0","deepseek-v4-flash","65","995","1060","stop","9850","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1594","0","deepseek-v4-flash","66","983","1049","stop","9170","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","1249","0","deepseek-v4-flash","67","750","817","stop","7959","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","1025","0","deepseek-v4-flash","62","642","704","stop","7113","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1338","0","deepseek-v4-flash","68","880","948","stop","11725","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","1287","0","deepseek-v4-flash","61","819","880","stop","10407","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","775","0","deepseek-v4-flash","59","487","546","stop","6691","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","712","0","deepseek-v4-flash","66","431","497","stop","5248","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","1135","0","deepseek-v4-flash","60","700","760","stop","8314","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","587","0","deepseek-v4-flash","61","346","407","stop","5051","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","524","0","deepseek-v4-flash","63","347","410","stop","4922","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1486","0","deepseek-v4-flash","61","932","993","stop","11938","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","691","0","deepseek-v4-flash","62","419","481","stop","5830","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","1546","0","deepseek-v4-flash","65","938","1003","stop","12368","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","622","0","deepseek-v4-flash","61","417","478","stop","5842","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","940","0","deepseek-v4-flash","59","588","647","stop","8301","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","834","0","deepseek-v4-flash","65","508","573","stop","6819","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1722","0","deepseek-v4-flash","61","1064","1125","stop","13889","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","714","0","deepseek-v4-flash","61","478","539","stop","6484","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1642","0","deepseek-v4-flash","64","1029","1093","stop","12523","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","1436","0","deepseek-v4-flash","64","919","983","stop","9237","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","1026","0","deepseek-v4-flash","64","639","703","stop","6806","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","859","0","deepseek-v4-flash","61","542","603","stop","6367","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","1021","0","deepseek-v4-flash","59","665","724","stop","7399","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","988","0","deepseek-v4-flash","60","608","668","stop","7265","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","1136","0","deepseek-v4-flash","64","678","742","stop","7155","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","1150","0","deepseek-v4-flash","57","714","771","stop","9879","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","1173","0","deepseek-v4-flash","59","745","804","stop","8575","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","1291","0","deepseek-v4-flash","62","785","847","stop","9205","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","898","0","deepseek-v4-flash","62","540","602","stop","7701","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","562","0","deepseek-v4-flash","57","350","407","stop","5166","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","779","0","deepseek-v4-flash","62","466","528","stop","6443","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","1059","0","deepseek-v4-flash","60","639","699","stop","8288","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","1248","0","deepseek-v4-flash","61","810","871","stop","9716","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","1539","0","deepseek-v4-flash","60","978","1038","stop","13257","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","847","0","deepseek-v4-flash","63","519","582","stop","5676","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1265","0","deepseek-v4-flash","58","792","850","stop","8535","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","871","0","deepseek-v4-flash","61","545","606","stop","6204","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","706","0","deepseek-v4-flash","61","434","495","stop","6363","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1539","0","deepseek-v4-flash","65","928","993","stop","9562","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","870","0","deepseek-v4-flash","63","531","594","stop","6320","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","509","0","deepseek-v4-flash","58","317","375","stop","4096","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","1213","0","deepseek-v4-flash","60","699","759","stop","8468","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","716","0","deepseek-v4-flash","63","434","497","stop","5874","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","1200","0","deepseek-v4-flash","61","757","818","stop","9528","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
"","51","ok","569","0","deepseek-v4-flash","61","368","429","stop","5572","批发市场拿货，洪九果品和鑫荣懋的香蕉价格谁更有优势？",""
"","52","ok","1008","0","deepseek-v4-flash","64","637","701","stop","7741","茶饮原料采购，菠萝要稳定规格，都乐和鑫荣懋的到货损耗率是多少？",""
"","53","ok","1660","0","deepseek-v4-flash","63","989","1052","stop","13155","我们做餐饮连锁，需要香蕉稳定供货，都乐和洪九果品能签长期合同吗？",""
"","54","ok","1969","0","deepseek-v4-flash","57","1132","1189","stop","13643","超市采购进口苹果，都乐和鑫荣懋的产地溯源怎么做？",""
"","55","ok","611","0","deepseek-v4-flash","64","355","419","stop","5064","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品有基地直供吗？",""
"","56","ok","735","0","deepseek-v4-flash","61","466","527","stop","6196","生鲜电商平台需要香蕉品牌背书，都乐和鑫荣懋的品牌知名度哪个高？",""
"","57","ok","1086","0","deepseek-v4-flash","58","666","724","stop","8093","下沉市场夫妻店进货，洪九果品和都乐有没有小批量供货？",""
"","58","ok","1241","0","deepseek-v4-flash","59","769","828","stop","9286","大型商超需要香蕉全年不断货，鑫荣懋和都乐能做到吗？",""
"","59","ok","645","0","deepseek-v4-flash","62","387","449","stop","5579","我们想找能提供账期服务的香蕉供应商，都乐和洪九果品账期多久？",""
"","60","ok","1461","0","deepseek-v4-flash","59","966","1025","stop","12752","进口菠萝到货损耗率太高，都乐和鑫荣懋怎么控制品质？",""
"","61","ok","794","0","deepseek-v4-flash","60","511","571","stop","6812","水果连锁店需要香蕉分级标准，都乐和洪九果品有企业标准吗？",""
"","62","ok","607","0","deepseek-v4-flash","64","357","421","stop","4854","茶饮店采购菠萝原料，需要农残检测报告，都乐和鑫荣懋能提供吗？",""
"","63","ok","514","0","deepseek-v4-flash","63","325","388","stop","4700","我们做社区团购，需要香蕉小包装，都乐和洪九果品有没有散装选项？",""
"","64","ok","896","0","deepseek-v4-flash","61","515","576","stop","6615","大型商超要求供应商有冷链物流，鑫荣懋和都乐配送覆盖哪些城市？",""
"","65","ok","753","0","deepseek-v4-flash","64","454","518","stop","6417","我们想找能提供锁价机制的菠萝供应商，都乐和洪九果品锁价周期多长？",""
"","66","ok","870","0","deepseek-v4-flash","62","547","609","stop","7593","批发商需要香蕉价格波动应对方案，都乐和鑫荣懋有保价服务吗？",""
"","67","ok","701","0","deepseek-v4-flash","60","412","472","stop","5614","生鲜电商需要菠萝品牌营销支持，都乐和洪九果品提供素材吗？",""
"","68","ok","952","0","deepseek-v4-flash","61","593","654","stop","7894","餐饮连锁需要香蕉到货损耗率低于3%，都乐和鑫荣懋能做到吗？",""
"","69","ok","575","0","deepseek-v4-flash","60","358","418","stop","4861","超市采购进口苹果，需要规格统一，都乐和洪九果品分级严格吗？",""
"","70","ok","1079","0","deepseek-v4-flash","65","630","695","stop","7748","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋有吗？",""
"","71","ok","1022","0","deepseek-v4-flash","60","614","674","stop","7829","茶饮原料采购，菠萝需要稳定供应，都乐和洪九果品基地在哪里？",""
"","72","ok","995","0","deepseek-v4-flash","60","601","661","stop","7784","水果连锁店需要香蕉品牌独家代理，都乐和鑫荣懋给独家吗？",""
"","73","ok","863","0","deepseek-v4-flash","60","486","546","stop","5566","大型商超需要供应商有食品安全管理体系，鑫荣懋和都乐通过哪些认证？",""
"","74","ok","1128","0","deepseek-v4-flash","64","704","768","stop","8295","我们做礼品团购，需要水果礼盒定制，都乐和洪九果品起订量多少？",""
