question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","758","0","deepseek-v4-flash","62","472","534","stop","6002","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","733","0","deepseek-v4-flash","58","474","532","stop","6388","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","987","0","deepseek-v4-flash","60","629","689","stop","7763","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","1218","0","deepseek-v4-flash","63","752","815","stop","8725","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","1373","0","deepseek-v4-flash","61","852","913","stop","9998","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","1020","0","deepseek-v4-flash","65","676","741","stop","8362","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1081","0","deepseek-v4-flash","66","681","747","stop","8452","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","746","0","deepseek-v4-flash","67","443","510","stop","5138","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","792","0","deepseek-v4-flash","62","501","563","stop","5843","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1326","0","deepseek-v4-flash","68","870","938","stop","10332","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","816","0","deepseek-v4-flash","61","548","609","stop","6572","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","1127","0","deepseek-v4-flash","59","702","761","stop","7794","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","588","0","deepseek-v4-flash","66","372","438","stop","4745","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","1440","0","deepseek-v4-flash","60","880","940","stop","10425","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","754","0","deepseek-v4-flash","61","431","492","stop","5077","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","933","0","deepseek-v4-flash","63","606","669","stop","7081","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1083","0","deepseek-v4-flash","61","687","748","stop","7688","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","656","0","deepseek-v4-flash","62","420","482","stop","5218","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","1149","0","deepseek-v4-flash","65","690","755","stop","8189","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","834","0","deepseek-v4-flash","61","542","603","stop","6466","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","1205","0","deepseek-v4-flash","59","750","809","stop","8671","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","651","0","deepseek-v4-flash","65","389","454","stop","4498","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1730","0","deepseek-v4-flash","61","1068","1129","stop","12003","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","733","0","deepseek-v4-flash","61","484","545","stop","5033","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1149","0","deepseek-v4-flash","64","738","802","stop","8435","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","1246","0","deepseek-v4-flash","64","786","850","stop","8853","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","1369","0","deepseek-v4-flash","64","847","911","stop","8918","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","1009","0","deepseek-v4-flash","61","676","737","stop","7707","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","1275","0","deepseek-v4-flash","59","808","867","stop","9410","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","1486","0","deepseek-v4-flash","60","879","939","stop","9679","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","982","0","deepseek-v4-flash","64","607","671","stop","7104","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","1200","0","deepseek-v4-flash","57","743","800","stop","8307","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","764","0","deepseek-v4-flash","59","485","544","stop","5291","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","1599","0","deepseek-v4-flash","62","1003","1065","stop","10528","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","1050","0","deepseek-v4-flash","62","647","709","stop","7492","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","981","0","deepseek-v4-flash","57","600","657","stop","6626","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","1465","0","deepseek-v4-flash","62","927","989","stop","10434","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","840","0","deepseek-v4-flash","60","527","587","stop","5861","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
