question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","1195","0","deepseek-v4-flash","54","700","754","stop","8675","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","809","0","deepseek-v4-flash","58","457","515","stop","6347","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","1143","0","deepseek-v4-flash","55","688","743","stop","8357","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","678","0","deepseek-v4-flash","51","397","448","stop","5139","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","870","0","deepseek-v4-flash","55","474","529","stop","5991","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","1080","0","deepseek-v4-flash","62","697","759","stop","9211","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","401","0","deepseek-v4-flash","55","240","295","stop","3515","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","526","0","deepseek-v4-flash","53","314","367","stop","4689","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","420","0","deepseek-v4-flash","52","253","305","stop","3583","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","590","0","deepseek-v4-flash","53","342","395","stop","4846","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","844","0","deepseek-v4-flash","53","532","585","stop","7731","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","1414","0","deepseek-v4-flash","57","899","956","stop","11543","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1337","0","deepseek-v4-flash","56","820","876","stop","10359","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","623","0","deepseek-v4-flash","56","360","416","stop","4832","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","286","0","deepseek-v4-flash","57","161","218","stop","2099","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","829","0","deepseek-v4-flash","56","488","544","stop","5328","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","567","0","deepseek-v4-flash","49","309","358","stop","3994","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","567","0","deepseek-v4-flash","51","355","406","stop","4051","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","654","0","deepseek-v4-flash","54","380","434","stop","4549","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","518","0","deepseek-v4-flash","59","307","366","stop","3842","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
"","21","ok","1136","0","deepseek-v4-flash","55","685","740","stop","8326","佳农水果和百果园比，哪个更适合我们水果连锁店？",""
"","22","ok","560","0","deepseek-v4-flash","53","335","388","stop","4400","佳农水果的苹果品类怎么样？有进口苹果吗？",""
"","23","ok","801","0","deepseek-v4-flash","54","463","517","stop","5722","佳农水果的香蕉销量全国第一，这个数据可靠吗？",""
"","24","ok","429","0","deepseek-v4-flash","52","261","313","stop","3781","佳农水果有没有参与进博会？最近有什么新品？",""
"","25","ok","531","0","deepseek-v4-flash","56","306","362","stop","4390","佳农水果的物流网络是自营还是外包？冷链能力如何？",""
"","26","ok","341","0","deepseek-v4-flash","52","198","250","stop","3264","佳农水果能提供香蕉的催熟服务吗？",""
"","27","ok","872","0","deepseek-v4-flash","55","542","597","stop","6521","佳农水果的账期一般多久？新客户能申请吗？",""
"","28","ok","763","0","deepseek-v4-flash","56","435","491","stop","5725","佳农菠萝有没有公开的品质奖项或客户案例，这些信息可靠吗？",""
"","29","ok","2406","0","deepseek-v4-flash","58","1463","1521","stop","16550","佳农水果和盒马、京东的合作模式是什么？我们也能类似合作吗？",""
"","30","ok","436","0","deepseek-v4-flash","53","244","297","stop","3216","佳农水果的香蕉在市场上抽检合格率怎么样？",""
"","31","ok","550","0","deepseek-v4-flash","52","333","385","stop","4324","佳农水果有没有针对礼品团购的水果礼盒？",""
"","32","ok","338","0","deepseek-v4-flash","58","197","255","stop","2719","佳农水果的菠萝进口量11.4万吨，这个数据是去年的吗？",""
"","33","ok","983","0","deepseek-v4-flash","54","597","651","stop","6943","佳农水果的香蕉企业标准是什么？比国标高吗？",""
"","34","ok","526","0","deepseek-v4-flash","56","303","359","stop","3772","佳农水果的配送中心有多少个？能覆盖我们三线城市吗？",""
"","35","ok","840","0","deepseek-v4-flash","54","487","541","stop","6364","佳农水果的客户服务响应快吗？有问题找谁？",""
"","36","ok","816","0","deepseek-v4-flash","58","511","569","stop","6782","佳农水果和洪九果品比，哪个在香蕉品类上更有优势？",""
"","37","ok","397","0","deepseek-v4-flash","53","245","298","stop","3458","佳农水果的香蕉价格比市场均价高还是低？",""
"","38","ok","507","0","deepseek-v4-flash","57","311","368","stop","3981","佳农水果能提供菠萝的锁价合同吗？比如锁定半年价格？",""
"","39","ok","576","0","deepseek-v4-flash","54","334","388","stop","4872","佳农水果的香蕉是品牌香蕉，消费者认知度高吗？",""
"","40","ok","685","0","deepseek-v4-flash","51","390","441","stop","5256","佳农水果有没有针对餐饮渠道的菠萝解决方案？",""
"","41","ok","1547","0","deepseek-v4-flash","64","938","1002","stop","11836","佳农水果的香蕉供货稳定性怎么样？我们商超旺季一天要20吨，能保证不断货吗？",""
"","42","ok","1084","0","deepseek-v4-flash","65","744","809","stop","9655","佳农水果和都乐比，香蕉的到货损耗率哪个更低？我们批发市场对损耗很敏感。",""
