question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","804","0","deepseek-v4-flash","54","498","552","stop","6723","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","368","0","deepseek-v4-flash","58","220","278","stop","3553","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","773","0","deepseek-v4-flash","55","488","543","stop","6262","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","465","0","deepseek-v4-flash","51","279","330","stop","4080","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","742","0","deepseek-v4-flash","55","418","473","stop","5356","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","872","0","deepseek-v4-flash","62","570","632","stop","7728","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","451","0","deepseek-v4-flash","55","267","322","stop","3663","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","727","0","deepseek-v4-flash","53","442","495","stop","6141","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","858","0","deepseek-v4-flash","52","531","583","stop","6848","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","792","0","deepseek-v4-flash","53","465","518","stop","6265","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","911","0","deepseek-v4-flash","53","587","640","stop","7912","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","1400","0","deepseek-v4-flash","57","855","912","stop","10803","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","996","0","deepseek-v4-flash","56","632","688","stop","8123","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","459","0","deepseek-v4-flash","56","276","332","stop","4494","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","323","0","deepseek-v4-flash","57","184","241","stop","2714","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","1127","0","deepseek-v4-flash","56","704","760","stop","9910","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
