question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","895","0","deepseek-v4-flash","54","549","603","stop","7754","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","435","0","deepseek-v4-flash","58","248","306","stop","3924","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","653","0","deepseek-v4-flash","55","424","479","stop","5887","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","669","0","deepseek-v4-flash","51","394","445","stop","5283","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","886","0","deepseek-v4-flash","55","501","556","stop","6586","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","515","0","deepseek-v4-flash","62","322","384","stop","5252","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","457","0","deepseek-v4-flash","55","268","323","stop","3610","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","761","0","deepseek-v4-flash","53","460","513","stop","6355","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","665","0","deepseek-v4-flash","52","395","447","stop","5088","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","439","0","deepseek-v4-flash","53","248","301","stop","3545","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","707","0","deepseek-v4-flash","53","453","506","stop","6674","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","1445","0","deepseek-v4-flash","57","910","967","stop","11135","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1604","0","deepseek-v4-flash","56","951","1007","stop","12071","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","522","0","deepseek-v4-flash","56","309","365","stop","4265","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","490","0","deepseek-v4-flash","57","291","348","stop","4160","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","734","0","deepseek-v4-flash","56","439","495","stop","5891","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","712","0","deepseek-v4-flash","49","400","449","stop","5547","佳农水果有没有针对下沉市场的优惠政策？",""
