question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","1209","0","deepseek-v4-flash","62","767","829","stop","9220","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","835","0","deepseek-v4-flash","58","490","548","stop","5564","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","731","0","deepseek-v4-flash","60","446","506","stop","5070","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","852","0","deepseek-v4-flash","63","527","590","stop","6133","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","931","0","deepseek-v4-flash","61","553","614","stop","5638","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","1407","0","deepseek-v4-flash","65","888","953","stop","9620","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","899","0","deepseek-v4-flash","66","599","665","stop","6643","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","955","0","deepseek-v4-flash","67","571","638","stop","5498","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","1067","0","deepseek-v4-flash","62","670","732","stop","7068","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1045","0","deepseek-v4-flash","68","686","754","stop","7119","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","624","0","deepseek-v4-flash","61","380","441","stop","4456","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","418","0","deepseek-v4-flash","59","250","309","stop","3029","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","742","0","deepseek-v4-flash","66","439","505","stop","4702","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","656","0","deepseek-v4-flash","60","373","433","stop","4555","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","1579","0","deepseek-v4-flash","61","905","966","stop","9865","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","978","0","deepseek-v4-flash","63","658","721","stop","6443","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1539","0","deepseek-v4-flash","61","960","1021","stop","9512","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","1031","0","deepseek-v4-flash","62","662","724","stop","7170","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","840","0","deepseek-v4-flash","65","538","603","stop","6550","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","1230","0","deepseek-v4-flash","61","814","875","stop","8534","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","835","0","deepseek-v4-flash","59","533","592","stop","6011","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","702","0","deepseek-v4-flash","65","407","472","stop","4315","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1430","0","deepseek-v4-flash","61","867","928","stop","8718","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","769","0","deepseek-v4-flash","61","515","576","stop","5361","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1400","0","deepseek-v4-flash","64","872","936","stop","9140","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","1014","0","deepseek-v4-flash","64","649","713","stop","7377","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","853","0","deepseek-v4-flash","64","539","603","stop","5787","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","897","0","deepseek-v4-flash","61","580","641","stop","6445","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","1101","0","deepseek-v4-flash","59","695","754","stop","7423","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","905","0","deepseek-v4-flash","60","533","593","stop","5268","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","673","0","deepseek-v4-flash","64","408","472","stop","4564","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","1310","0","deepseek-v4-flash","57","846","903","stop","8669","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","931","0","deepseek-v4-flash","59","599","658","stop","6372","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","1184","0","deepseek-v4-flash","62","714","776","stop","7738","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","1096","0","deepseek-v4-flash","62","685","747","stop","6817","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","1082","0","deepseek-v4-flash","57","716","773","stop","7480","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","838","0","deepseek-v4-flash","62","507","569","stop","5946","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","953","0","deepseek-v4-flash","60","606","666","stop","5895","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","1101","0","deepseek-v4-flash","61","732","793","stop","6855","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","923","0","deepseek-v4-flash","60","569","629","stop","5673","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","726","0","deepseek-v4-flash","63","469","532","stop","4771","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1285","0","deepseek-v4-flash","58","786","844","stop","8724","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","804","0","deepseek-v4-flash","61","485","546","stop","4939","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","1008","0","deepseek-v4-flash","61","618","679","stop","6681","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1109","0","deepseek-v4-flash","65","631","696","stop","6298","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","622","0","deepseek-v4-flash","63","381","444","stop","4660","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","734","0","deepseek-v4-flash","58","445","503","stop","4866","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","952","0","deepseek-v4-flash","60","553","613","stop","5392","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","923","0","deepseek-v4-flash","63","540","603","stop","6299","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","1080","0","deepseek-v4-flash","61","689","750","stop","7491","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
"","51","ok","662","0","deepseek-v4-flash","61","429","490","stop","4996","批发市场拿货，洪九果品和鑫荣懋的香蕉价格谁更有优势？",""
"","52","ok","806","0","deepseek-v4-flash","64","509","573","stop","5816","茶饮原料采购，菠萝要稳定规格，都乐和鑫荣懋的到货损耗率是多少？",""
"","53","ok","1307","0","deepseek-v4-flash","63","781","844","stop","7759","我们做餐饮连锁，需要香蕉稳定供货，都乐和洪九果品能签长期合同吗？",""
"","54","ok","1764","0","deepseek-v4-flash","57","1118","1175","stop","12026","超市采购进口苹果，都乐和鑫荣懋的产地溯源怎么做？",""
"","55","ok","619","0","deepseek-v4-flash","64","384","448","stop","4593","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品有基地直供吗？",""
"","56","ok","555","0","deepseek-v4-flash","61","356","417","stop","3666","生鲜电商平台需要香蕉品牌背书，都乐和鑫荣懋的品牌知名度哪个高？",""
"","57","ok","990","0","deepseek-v4-flash","58","606","664","stop","6329","下沉市场夫妻店进货，洪九果品和都乐有没有小批量供货？",""
"","58","ok","735","0","deepseek-v4-flash","59","469","528","stop","5153","大型商超需要香蕉全年不断货，鑫荣懋和都乐能做到吗？",""
"","59","ok","556","0","deepseek-v4-flash","62","354","416","stop","4213","我们想找能提供账期服务的香蕉供应商，都乐和洪九果品账期多久？",""
