question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","1084","0","deepseek-flash","63","692","755","stop","5414","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","708","0","deepseek-flash","59","441","500","stop","4424","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","1470","0","deepseek-flash","61","956","1017","stop","7116","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","1108","0","deepseek-flash","64","661","725","stop","5363","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","817","0","deepseek-flash","62","528","590","stop","4202","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","1187","0","deepseek-flash","66","768","834","stop","6233","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1819","0","deepseek-flash","67","1180","1247","stop","8210","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","789","0","deepseek-flash","68","498","566","stop","4284","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","1182","0","deepseek-flash","63","707","770","stop","5615","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1284","0","deepseek-flash","69","824","893","stop","6495","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","1212","0","deepseek-flash","62","776","838","stop","6390","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","709","0","deepseek-flash","60","497","557","stop","4472","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","730","0","deepseek-flash","67","450","517","stop","3718","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","667","0","deepseek-flash","61","421","482","stop","3732","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","1512","0","deepseek-flash","62","832","894","stop","6635","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","888","0","deepseek-flash","64","575","639","stop","4624","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1728","0","deepseek-flash","62","1075","1137","stop","7769","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","1065","0","deepseek-flash","63","678","741","stop","5393","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","1665","0","deepseek-flash","66","1010","1076","stop","8213","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","582","0","deepseek-flash","62","390","452","stop","3376","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","1068","0","deepseek-flash","60","701","761","stop","5661","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","1061","0","deepseek-flash","66","674","740","stop","5254","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1338","0","deepseek-flash","62","855","917","stop","6766","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","574","0","deepseek-flash","62","366","428","stop","3283","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","845","0","deepseek-flash","65","531","596","stop","5007","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","683","0","deepseek-flash","65","435","500","stop","3760","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","1054","0","deepseek-flash","65","663","728","stop","5298","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","695","0","deepseek-flash","62","460","522","stop","3819","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","587","0","deepseek-flash","60","378","438","stop","3142","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","1070","0","deepseek-flash","61","649","710","stop","4929","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","1039","0","deepseek-flash","65","672","737","stop","5554","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","970","0","deepseek-flash","58","610","668","stop","5267","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","729","0","deepseek-flash","60","490","550","stop","3885","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","897","0","deepseek-flash","63","579","642","stop","4625","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","626","0","deepseek-flash","63","406","469","stop","4104","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","903","0","deepseek-flash","58","578","636","stop","5225","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","840","0","deepseek-flash","63","506","569","stop","4648","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","647","0","deepseek-flash","61","405","466","stop","3899","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","858","0","deepseek-flash","62","548","610","stop","5049","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","1420","0","deepseek-flash","61","912","973","stop","6436","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","639","0","deepseek-flash","64","420","484","stop","3971","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1230","0","deepseek-flash","59","801","860","stop","6874","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","787","0","deepseek-flash","62","502","564","stop","4601","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","1016","0","deepseek-flash","62","651","713","stop","5527","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1319","0","deepseek-flash","66","826","892","stop","7126","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","791","0","deepseek-flash","64","525","589","stop","4991","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","757","0","deepseek-flash","59","492","551","stop","4652","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","1223","0","deepseek-flash","61","721","782","stop","5933","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","494","0","deepseek-flash","64","299","363","stop","3348","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","865","0","deepseek-flash","62","561","623","stop","5444","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
