question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","692","0","deepseek-v4-flash","62","423","485","stop","8073","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","488","0","deepseek-v4-flash","58","272","330","stop","5356","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","599","0","deepseek-v4-flash","60","363","423","stop","7060","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","480","0","deepseek-v4-flash","63","275","338","stop","5462","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","579","0","deepseek-v4-flash","61","373","434","stop","6752","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","821","0","deepseek-v4-flash","65","510","575","stop","8517","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1520","0","deepseek-v4-flash","66","948","1014","stop","15719","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","763","0","deepseek-v4-flash","67","429","496","stop","7496","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","561","0","deepseek-v4-flash","62","347","409","stop","6565","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","979","0","deepseek-v4-flash","68","609","677","stop","10965","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","467","0","deepseek-v4-flash","61","290","351","stop","5763","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","365","0","deepseek-v4-flash","59","230","289","stop","4812","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","241","0","deepseek-v4-flash","66","148","214","stop","3229","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","701","0","deepseek-v4-flash","60","417","477","stop","8298","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","648","0","deepseek-v4-flash","61","392","453","stop","7234","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","410","0","deepseek-v4-flash","63","268","331","stop","4976","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","884","0","deepseek-v4-flash","61","546","607","stop","9523","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","486","0","deepseek-v4-flash","62","297","359","stop","5758","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","755","0","deepseek-v4-flash","65","476","541","stop","8024","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","144","0","deepseek-v4-flash","61","91","152","stop","2508","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","763","0","deepseek-v4-flash","59","473","532","stop","7983","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","1262","0","deepseek-v4-flash","65","724","789","stop","12901","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","718","0","deepseek-v4-flash","61","435","496","stop","7149","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","442","0","deepseek-v4-flash","61","261","322","stop","4896","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1181","0","deepseek-v4-flash","64","759","823","stop","12896","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","474","0","deepseek-v4-flash","64","306","370","stop","5896","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","365","0","deepseek-v4-flash","64","228","292","stop","4703","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","371","0","deepseek-v4-flash","61","231","292","stop","4476","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","578","0","deepseek-v4-flash","59","334","393","stop","5707","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","459","0","deepseek-v4-flash","60","270","330","stop","4268","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","339","0","deepseek-v4-flash","64","197","261","stop","3700","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","537","0","deepseek-v4-flash","57","338","395","stop","6092","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","378","0","deepseek-v4-flash","59","233","292","stop","4362","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","526","0","deepseek-v4-flash","62","326","388","stop","5406","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","627","0","deepseek-v4-flash","62","378","440","stop","6455","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","766","0","deepseek-v4-flash","57","478","535","stop","7682","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","679","0","deepseek-v4-flash","62","391","453","stop","6633","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","327","0","deepseek-v4-flash","60","196","256","stop","3656","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","420","0","deepseek-v4-flash","61","272","333","stop","4484","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","1020","0","deepseek-v4-flash","60","629","689","stop","8726","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","493","0","deepseek-v4-flash","63","319","382","stop","5362","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1016","0","deepseek-v4-flash","58","593","651","stop","8448","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","489","0","deepseek-v4-flash","61","316","377","stop","4793","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","826","0","deepseek-v4-flash","61","522","583","stop","8159","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","510","0","deepseek-v4-flash","65","328","393","stop","5525","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
