question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","956","0","deepseek-v4-flash","62","601","663","stop","6267","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","937","0","deepseek-v4-flash","58","570","628","stop","6426","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","1048","0","deepseek-v4-flash","60","675","735","stop","7464","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","926","0","deepseek-v4-flash","63","542","605","stop","5837","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","1240","0","deepseek-v4-flash","61","775","836","stop","7912","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","1313","0","deepseek-v4-flash","65","834","899","stop","9007","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1307","0","deepseek-v4-flash","66","791","857","stop","8685","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","1518","0","deepseek-v4-flash","67","934","1001","stop","9772","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","1593","0","deepseek-v4-flash","62","1000","1062","stop","10886","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1168","0","deepseek-v4-flash","68","759","827","stop","7811","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","1018","0","deepseek-v4-flash","61","658","719","stop","7251","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","573","0","deepseek-v4-flash","59","352","411","stop","3773","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","1062","0","deepseek-v4-flash","66","613","679","stop","6294","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","1188","0","deepseek-v4-flash","60","722","782","stop","8270","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","920","0","deepseek-v4-flash","61","560","621","stop","6304","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","1447","0","deepseek-v4-flash","63","913","976","stop","9298","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1393","0","deepseek-v4-flash","61","906","967","stop","9245","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","1034","0","deepseek-v4-flash","62","663","725","stop","7463","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","822","0","deepseek-v4-flash","65","501","566","stop","5678","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","500","0","deepseek-v4-flash","61","332","393","stop","4076","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","1209","0","deepseek-v4-flash","59","783","842","stop","8235","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","967","0","deepseek-v4-flash","65","584","649","stop","6453","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1794","0","deepseek-v4-flash","61","1129","1190","stop","11313","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","940","0","deepseek-v4-flash","61","615","676","stop","6876","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1357","0","deepseek-v4-flash","64","872","936","stop","9468","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","1410","0","deepseek-v4-flash","64","914","978","stop","10185","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","659","0","deepseek-v4-flash","64","413","477","stop","4656","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","1123","0","deepseek-v4-flash","61","700","761","stop","7377","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
