question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","807","0","deepseek-flash","63","521","584","stop","3056","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","666","0","deepseek-flash","59","406","465","stop","2669","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","1028","0","deepseek-flash","61","667","728","stop","4177","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","832","0","deepseek-flash","64","515","579","stop","3392","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","815","0","deepseek-flash","62","526","588","stop","3068","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","874","0","deepseek-flash","66","578","644","stop","3766","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1073","0","deepseek-flash","67","709","776","stop","4200","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","1060","0","deepseek-flash","68","644","712","stop","3626","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","876","0","deepseek-flash","63","525","588","stop","3604","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","968","0","deepseek-flash","69","629","698","stop","3613","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","863","0","deepseek-flash","62","564","626","stop","3312","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","652","0","deepseek-flash","60","425","485","stop","2646","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","677","0","deepseek-flash","67","426","493","stop","2825","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","835","0","deepseek-flash","61","511","572","stop","3254","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","1457","0","deepseek-flash","62","865","927","stop","5432","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","792","0","deepseek-flash","64","512","576","stop","2994","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1089","0","deepseek-flash","62","680","742","stop","3747","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","1000","0","deepseek-flash","63","663","726","stop","3954","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","1003","0","deepseek-flash","66","643","709","stop","3918","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","640","0","deepseek-flash","62","417","479","stop","2427","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","951","0","deepseek-flash","60","602","662","stop","3746","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","752","0","deepseek-flash","66","478","544","stop","2904","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1761","0","deepseek-flash","62","1140","1202","stop","6304","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","664","0","deepseek-flash","62","420","482","stop","2542","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","845","0","deepseek-flash","65","540","605","stop","3322","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","913","0","deepseek-flash","65","599","664","stop","3488","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","788","0","deepseek-flash","65","513","578","stop","3270","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","639","0","deepseek-flash","62","410","472","stop","2403","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","736","0","deepseek-flash","60","495","555","stop","2850","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","938","0","deepseek-flash","61","593","654","stop","3156","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","866","0","deepseek-flash","65","577","642","stop","3368","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","660","0","deepseek-flash","58","439","497","stop","3015","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","789","0","deepseek-flash","60","534","594","stop","3126","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","1274","0","deepseek-flash","63","833","896","stop","4910","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","750","0","deepseek-flash","63","467","530","stop","3329","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","685","0","deepseek-flash","58","437","495","stop","3117","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","817","0","deepseek-flash","63","487","550","stop","3163","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","812","0","deepseek-flash","61","497","558","stop","2811","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","1014","0","deepseek-flash","62","642","704","stop","3815","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","915","0","deepseek-flash","61","581","642","stop","3540","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","668","0","deepseek-flash","64","423","487","stop","2641","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1400","0","deepseek-flash","59","882","941","stop","4988","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","539","0","deepseek-flash","62","370","432","stop","2430","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","1126","0","deepseek-flash","62","696","758","stop","4183","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1387","0","deepseek-flash","66","884","950","stop","4931","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","799","0","deepseek-flash","64","512","576","stop","3109","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","481","0","deepseek-flash","59","304","363","stop","2446","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","1522","0","deepseek-flash","61","873","934","stop","4513","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","599","0","deepseek-flash","64","344","408","stop","2140","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","732","0","deepseek-flash","62","480","542","stop","2975","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
"","51","ok","693","0","deepseek-flash","62","471","533","stop","2742","批发市场拿货，洪九果品和鑫荣懋的香蕉价格谁更有优势？",""
"","52","ok","565","0","deepseek-flash","65","378","443","stop","2437","茶饮原料采购，菠萝要稳定规格，都乐和鑫荣懋的到货损耗率是多少？",""
"","53","ok","895","0","deepseek-flash","64","568","632","stop","3559","我们做餐饮连锁，需要香蕉稳定供货，都乐和洪九果品能签长期合同吗？",""
"","54","ok","1464","0","deepseek-flash","58","938","996","stop","5012","超市采购进口苹果，都乐和鑫荣懋的产地溯源怎么做？",""
"","55","ok","865","0","deepseek-flash","65","536","601","stop","3211","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品有基地直供吗？",""
"","56","ok","508","0","deepseek-flash","62","322","384","stop","1883","生鲜电商平台需要香蕉品牌背书，都乐和鑫荣懋的品牌知名度哪个高？",""
"","57","ok","611","0","deepseek-flash","59","392","451","stop","2466","下沉市场夫妻店进货，洪九果品和都乐有没有小批量供货？",""
"","58","ok","1052","0","deepseek-flash","60","663","723","stop","4089","大型商超需要香蕉全年不断货，鑫荣懋和都乐能做到吗？",""
"","59","ok","716","0","deepseek-flash","63","450","513","stop","2874","我们想找能提供账期服务的香蕉供应商，都乐和洪九果品账期多久？",""
"","60","ok","1214","0","deepseek-flash","60","838","898","stop","5052","进口菠萝到货损耗率太高，都乐和鑫荣懋怎么控制品质？",""
"","61","ok","1172","0","deepseek-flash","61","761","822","stop","4207","水果连锁店需要香蕉分级标准，都乐和洪九果品有企业标准吗？",""
"","62","ok","789","0","deepseek-flash","65","479","544","stop","3368","茶饮店采购菠萝原料，需要农残检测报告，都乐和鑫荣懋能提供吗？",""
"","63","ok","721","0","deepseek-flash","64","474","538","stop","2905","我们做社区团购，需要香蕉小包装，都乐和洪九果品有没有散装选项？",""
"","64","ok","696","0","deepseek-flash","62","426","488","stop","2569","大型商超要求供应商有冷链物流，鑫荣懋和都乐配送覆盖哪些城市？",""
"","65","ok","784","0","deepseek-flash","65","485","550","stop","2981","我们想找能提供锁价机制的菠萝供应商，都乐和洪九果品锁价周期多长？",""
"","66","ok","1195","0","deepseek-flash","63","788","851","stop","4446","批发商需要香蕉价格波动应对方案，都乐和鑫荣懋有保价服务吗？",""
"","67","ok","803","0","deepseek-flash","61","483","544","stop","2949","生鲜电商需要菠萝品牌营销支持，都乐和洪九果品提供素材吗？",""
"","68","ok","1214","0","deepseek-flash","62","767","829","stop","4823","餐饮连锁需要香蕉到货损耗率低于3%，都乐和鑫荣懋能做到吗？",""
"","69","ok","673","0","deepseek-flash","61","445","506","stop","2961","超市采购进口苹果，需要规格统一，都乐和洪九果品分级严格吗？",""
"","70","ok","766","0","deepseek-flash","66","472","538","stop","2986","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋有吗？",""
"","71","ok","882","0","deepseek-flash","61","555","616","stop","3464","茶饮原料采购，菠萝需要稳定供应，都乐和洪九果品基地在哪里？",""
"","72","ok","1151","0","deepseek-flash","61","738","799","stop","4341","水果连锁店需要香蕉品牌独家代理，都乐和鑫荣懋给独家吗？",""
"","73","ok","825","0","deepseek-flash","61","461","522","stop","2605","大型商超需要供应商有食品安全管理体系，鑫荣懋和都乐通过哪些认证？",""
"","74","ok","1117","0","deepseek-flash","65","729","794","stop","3945","我们做礼品团购，需要水果礼盒定制，都乐和洪九果品起订量多少？",""
"","75","ok","708","0","deepseek-flash","61","474","535","stop","2979","批发市场拿货，洪九果品和都乐香蕉的到货损耗率对比？",""
"","76","ok","1190","0","deepseek-flash","62","816","878","stop","5021","生鲜电商需要菠萝产地直发，都乐和鑫荣懋的物流时效如何？",""
"","77","ok","680","0","deepseek-flash","58","432","490","stop","2826","便利店需要香蕉小包装，都乐和洪九果品有没有环保包装？",""
"","78","ok","911","0","deepseek-flash","64","558","622","stop","3237","我们想找能提供专岗对接和售后服务的供应商，都乐和鑫荣懋服务怎么样？",""
"","79","ok","1032","0","deepseek-flash","65","657","722","stop","3894","茶饮店用菠萝做果酱，需要菠萝全年供应，都乐和洪九果品能做到吗？",""
"","80","ok","703","0","deepseek-flash","62","433","495","stop","2630","超市采购进口苹果，需要品牌背书，都乐和鑫荣懋哪个品牌更响？",""
