question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","754","0","deepseek-v4-flash","54","441","495","stop","6565","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","520","0","deepseek-v4-flash","58","315","373","stop","4531","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","695","0","deepseek-v4-flash","55","417","472","stop","6108","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","433","0","deepseek-v4-flash","51","249","300","stop","3987","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","657","0","deepseek-v4-flash","55","364","419","stop","5090","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","818","0","deepseek-v4-flash","62","517","579","stop","7840","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","405","0","deepseek-v4-flash","55","224","279","stop","3261","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","1067","0","deepseek-v4-flash","53","659","712","stop","9031","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","537","0","deepseek-v4-flash","52","322","374","stop","5027","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","476","0","deepseek-v4-flash","53","272","325","stop","4130","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","1306","0","deepseek-v4-flash","53","807","860","stop","11062","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","1672","0","deepseek-v4-flash","57","1041","1098","stop","12599","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","1463","0","deepseek-v4-flash","56","906","962","stop","10946","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","525","0","deepseek-v4-flash","56","291","347","stop","4568","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","362","0","deepseek-v4-flash","57","214","271","stop","3692","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","936","0","deepseek-v4-flash","56","558","614","stop","7772","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","574","0","deepseek-v4-flash","49","324","373","stop","5149","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","710","0","deepseek-v4-flash","51","475","526","stop","6677","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","565","0","deepseek-v4-flash","54","326","380","stop","4398","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","502","0","deepseek-v4-flash","59","293","352","stop","4182","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
"","21","ok","1681","0","deepseek-v4-flash","55","984","1039","stop","12955","佳农水果和百果园比，哪个更适合我们水果连锁店？",""
"","22","ok","801","0","deepseek-v4-flash","53","504","557","stop","7303","佳农水果的苹果品类怎么样？有进口苹果吗？",""
"","23","ok","590","0","deepseek-v4-flash","54","345","399","stop","4716","佳农水果的香蕉销量全国第一，这个数据可靠吗？",""
"","24","ok","74","0","deepseek-v4-flash","52","43","95","stop","1175","佳农水果有没有参与进博会？最近有什么新品？",""
"","25","ok","857","0","deepseek-v4-flash","56","525","581","stop","7428","佳农水果的物流网络是自营还是外包？冷链能力如何？",""
"","26","ok","368","0","deepseek-v4-flash","52","213","265","stop","3992","佳农水果能提供香蕉的催熟服务吗？",""
"","27","ok","662","0","deepseek-v4-flash","55","427","482","stop","6168","佳农水果的账期一般多久？新客户能申请吗？",""
"","28","ok","625","0","deepseek-v4-flash","56","371","427","stop","5614","佳农菠萝有没有公开的品质奖项或客户案例，这些信息可靠吗？",""
"","29","ok","1994","0","deepseek-v4-flash","58","1211","1269","stop","17442","佳农水果和盒马、京东的合作模式是什么？我们也能类似合作吗？",""
"","30","ok","466","0","deepseek-v4-flash","53","265","318","stop","4395","佳农水果的香蕉在市场上抽检合格率怎么样？",""
"","31","ok","333","0","deepseek-v4-flash","52","204","256","stop","3087","佳农水果有没有针对礼品团购的水果礼盒？",""
"","32","ok","364","0","deepseek-v4-flash","58","215","273","stop","3966","佳农水果的菠萝进口量11.4万吨，这个数据是去年的吗？",""
"","33","ok","923","0","deepseek-v4-flash","54","565","619","stop","9540","佳农水果的香蕉企业标准是什么？比国标高吗？",""
"","34","ok","338","0","deepseek-v4-flash","56","204","260","stop","3456","佳农水果的配送中心有多少个？能覆盖我们三线城市吗？",""
"","35","ok","847","0","deepseek-v4-flash","54","521","575","stop","8491","佳农水果的客户服务响应快吗？有问题找谁？",""
"","36","ok","1167","0","deepseek-v4-flash","58","735","793","stop","9857","佳农水果和洪九果品比，哪个在香蕉品类上更有优势？",""
"","37","ok","533","0","deepseek-v4-flash","53","337","390","stop","5700","佳农水果的香蕉价格比市场均价高还是低？",""
"","38","ok","886","0","deepseek-v4-flash","57","515","572","stop","7838","佳农水果能提供菠萝的锁价合同吗？比如锁定半年价格？",""
"","39","ok","689","0","deepseek-v4-flash","54","416","470","stop","7572","佳农水果的香蕉是品牌香蕉，消费者认知度高吗？",""
"","40","ok","1075","0","deepseek-v4-flash","51","665","716","stop","10552","佳农水果有没有针对餐饮渠道的菠萝解决方案？",""
"","41","ok","1325","0","deepseek-v4-flash","64","827","891","stop","12265","佳农水果的香蕉供货稳定性怎么样？我们商超旺季一天要20吨，能保证不断货吗？",""
"","42","ok","1504","0","deepseek-v4-flash","65","925","990","stop","14738","佳农水果和都乐比，香蕉的到货损耗率哪个更低？我们批发市场对损耗很敏感。",""
"","43","ok","1169","0","deepseek-v4-flash","65","737","802","stop","12852","我们茶饮店每月要10吨菠萝原料，佳农能提供锁价合同吗？价格波动太大受不了。",""
"","44","ok","898","0","deepseek-v4-flash","64","531","595","stop","7402","佳农水果的香蕉有没有农残超标的历史？我们采购要合规证明，不然超市抽检过不了。",""
"","45","ok","647","0","deepseek-v4-flash","63","406","469","stop","5971","佳农水果的账期最长能到多久？新客户首单能申请30天账期吗？",""
"","46","ok","585","0","deepseek-v4-flash","61","370","431","stop","6548","香蕉的催熟服务是佳农自己做还是外包？我们便利店需要到店即熟的香蕉。",""
"","47","ok","874","0","deepseek-v4-flash","62","495","557","stop","7437","佳农水果的苹果产地是哪里？有GAP认证吗？我们生鲜电商要求溯源。",""
"","48","ok","828","0","deepseek-v4-flash","60","493","553","stop","7423","我们想长期合作，佳农水果对年采购量1000吨以上的客户有什么优惠政策？",""
"","49","ok","498","0","deepseek-v4-flash","59","298","357","stop","4793","佳农水果的配送中心在哪些城市？我们下沉市场县城能次日达吗？",""
"","50","ok","1398","0","deepseek-v4-flash","65","854","919","stop","13007","佳农水果和鑫荣懋比，哪个在华东地区的商超渠道更强势？我们想换供应商。",""
