question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","804","0","deepseek-flash","63","537","600","stop","4465","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","616","0","deepseek-flash","59","396","455","stop","3218","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","805","0","deepseek-flash","61","506","567","stop","4536","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","862","0","deepseek-flash","64","522","586","stop","4241","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","1311","0","deepseek-flash","62","807","869","stop","6563","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","841","0","deepseek-flash","66","547","613","stop","4738","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1851","0","deepseek-flash","67","1207","1274","stop","8556","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","1916","0","deepseek-flash","68","1190","1258","stop","8335","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","1195","0","deepseek-flash","63","697","760","stop","5018","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","799","0","deepseek-flash","69","489","558","stop","4193","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","888","0","deepseek-flash","62","588","650","stop","4673","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","925","0","deepseek-flash","60","632","692","stop","5128","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","741","0","deepseek-flash","67","455","522","stop","3826","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","886","0","deepseek-flash","61","577","638","stop","4502","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","1286","0","deepseek-flash","62","860","922","stop","5938","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","896","0","deepseek-flash","64","569","633","stop","4229","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","767","0","deepseek-flash","62","511","573","stop","4130","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","1177","0","deepseek-flash","63","751","814","stop","6517","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","656","0","deepseek-flash","66","425","491","stop","3595","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","596","0","deepseek-flash","62","385","447","stop","3624","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","1072","0","deepseek-flash","60","719","779","stop","5347","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","758","0","deepseek-flash","66","483","549","stop","4338","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1655","0","deepseek-flash","62","1069","1131","stop","7722","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","701","0","deepseek-flash","62","469","531","stop","4121","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","927","0","deepseek-flash","65","597","662","stop","5164","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","808","0","deepseek-flash","65","534","599","stop","4627","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","657","0","deepseek-flash","65","428","493","stop","3395","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","1214","0","deepseek-flash","62","801","863","stop","6211","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","936","0","deepseek-flash","60","637","697","stop","4843","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","906","0","deepseek-flash","61","544","605","stop","4666","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","936","0","deepseek-flash","65","592","657","stop","4776","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","635","0","deepseek-flash","58","402","460","stop","3351","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","583","0","deepseek-flash","60","385","445","stop","5403","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","798","0","deepseek-flash","63","518","581","stop","5527","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","623","0","deepseek-flash","63","386","449","stop","4008","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","984","0","deepseek-flash","58","636","694","stop","5017","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","830","0","deepseek-flash","63","518","581","stop","4343","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","813","0","deepseek-flash","61","500","561","stop","4695","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","555","0","deepseek-flash","62","369","431","stop","3191","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","885","0","deepseek-flash","61","562","623","stop","4472","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","1241","0","deepseek-flash","64","806","870","stop","5718","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1170","0","deepseek-flash","59","772","831","stop","5819","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","694","0","deepseek-flash","62","417","479","stop","3236","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","1195","0","deepseek-flash","62","753","815","stop","5880","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1813","0","deepseek-flash","66","1154","1220","stop","8300","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","626","0","deepseek-flash","64","406","470","stop","3904","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","977","0","deepseek-flash","59","602","661","stop","4243","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","1201","0","deepseek-flash","61","672","733","stop","5218","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","922","0","deepseek-flash","64","564","628","stop","4643","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","778","0","deepseek-flash","62","498","560","stop","4406","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
"","51","ok","601","0","deepseek-flash","62","388","450","stop","3472","批发市场拿货，洪九果品和鑫荣懋的香蕉价格谁更有优势？",""
"","52","ok","732","0","deepseek-flash","65","469","534","stop","3957","茶饮原料采购，菠萝要稳定规格，都乐和鑫荣懋的到货损耗率是多少？",""
"","53","ok","1050","0","deepseek-flash","64","708","772","stop","5846","我们做餐饮连锁，需要香蕉稳定供货，都乐和洪九果品能签长期合同吗？",""
"","54","ok","1594","0","deepseek-flash","58","965","1023","stop","6148","超市采购进口苹果，都乐和鑫荣懋的产地溯源怎么做？",""
"","55","ok","941","0","deepseek-flash","65","589","654","stop","4368","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品有基地直供吗？",""
"","56","ok","687","0","deepseek-flash","62","410","472","stop","3245","生鲜电商平台需要香蕉品牌背书，都乐和鑫荣懋的品牌知名度哪个高？",""
"","57","ok","741","0","deepseek-flash","59","499","558","stop","3758","下沉市场夫妻店进货，洪九果品和都乐有没有小批量供货？",""
"","58","ok","935","0","deepseek-flash","60","574","634","stop","4619","大型商超需要香蕉全年不断货，鑫荣懋和都乐能做到吗？",""
"","59","ok","878","0","deepseek-flash","63","578","641","stop","4535","我们想找能提供账期服务的香蕉供应商，都乐和洪九果品账期多久？",""
