question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","214","0","deepseek-v4-flash","54","122","176","stop","2950","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","247","0","deepseek-v4-flash","58","142","200","stop","2645","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","405","0","deepseek-v4-flash","55","240","295","stop","3896","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","215","0","deepseek-v4-flash","51","117","168","stop","2399","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","372","0","deepseek-v4-flash","55","205","260","stop","3417","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","263","0","deepseek-v4-flash","62","163","225","stop","2957","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","301","0","deepseek-v4-flash","55","175","230","stop","2962","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","278","0","deepseek-v4-flash","53","164","217","stop","3134","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","268","0","deepseek-v4-flash","52","173","225","stop","2727","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","436","0","deepseek-v4-flash","53","242","295","stop","4066","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","611","0","deepseek-v4-flash","53","377","430","stop","6433","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","599","0","deepseek-v4-flash","57","377","434","stop","5977","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","638","0","deepseek-v4-flash","56","387","443","stop","5600","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","364","0","deepseek-v4-flash","56","213","269","stop","3665","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","231","0","deepseek-v4-flash","57","138","195","stop","2752","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","471","0","deepseek-v4-flash","56","296","352","stop","4326","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","444","0","deepseek-v4-flash","49","267","316","stop","4503","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","304","0","deepseek-v4-flash","51","196","247","stop","2830","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","444","0","deepseek-v4-flash","54","271","325","stop","3835","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","283","0","deepseek-v4-flash","59","163","222","stop","2676","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
"","21","ok","803","0","deepseek-v4-flash","55","488","543","stop","8049","佳农水果和百果园比，哪个更适合我们水果连锁店？",""
"","22","ok","386","0","deepseek-v4-flash","53","231","284","stop","3549","佳农水果的苹果品类怎么样？有进口苹果吗？",""
"","23","ok","390","0","deepseek-v4-flash","54","228","282","stop","3985","佳农水果的香蕉销量全国第一，这个数据可靠吗？",""
"","24","ok","274","0","deepseek-v4-flash","52","155","207","stop","2343","佳农水果有没有参与进博会？最近有什么新品？",""
"","25","ok","441","0","deepseek-v4-flash","56","270","326","stop","4345","佳农水果的物流网络是自营还是外包？冷链能力如何？",""
"","26","ok","309","0","deepseek-v4-flash","52","188","240","stop","2824","佳农水果能提供香蕉的催熟服务吗？",""
"","27","ok","159","0","deepseek-v4-flash","55","95","150","stop","1979","佳农水果的账期一般多久？新客户能申请吗？",""
"","28","ok","190","0","deepseek-v4-flash","56","113","169","stop","2260","佳农菠萝有没有公开的品质奖项或客户案例，这些信息可靠吗？",""
"","29","ok","705","0","deepseek-v4-flash","58","430","488","stop","6208","佳农水果和盒马、京东的合作模式是什么？我们也能类似合作吗？",""
"","30","ok","413","0","deepseek-v4-flash","53","249","302","stop","3497","佳农水果的香蕉在市场上抽检合格率怎么样？",""
"","31","ok","119","0","deepseek-v4-flash","52","77","129","stop","1486","佳农水果有没有针对礼品团购的水果礼盒？",""
"","32","ok","127","0","deepseek-v4-flash","58","73","131","stop","1689","佳农水果的菠萝进口量11.4万吨，这个数据是去年的吗？",""
"","33","ok","381","0","deepseek-v4-flash","54","219","273","stop","3509","佳农水果的香蕉企业标准是什么？比国标高吗？",""
"","34","ok","161","0","deepseek-v4-flash","56","90","146","stop","1771","佳农水果的配送中心有多少个？能覆盖我们三线城市吗？",""
"","35","ok","382","0","deepseek-v4-flash","54","229","283","stop","3313","佳农水果的客户服务响应快吗？有问题找谁？",""
"","36","ok","678","0","deepseek-v4-flash","58","404","462","stop","5323","佳农水果和洪九果品比，哪个在香蕉品类上更有优势？",""
"","37","ok","295","0","deepseek-v4-flash","53","180","233","stop","2812","佳农水果的香蕉价格比市场均价高还是低？",""
"","38","ok","226","0","deepseek-v4-flash","57","129","186","stop","2386","佳农水果能提供菠萝的锁价合同吗？比如锁定半年价格？",""
"","39","ok","212","0","deepseek-v4-flash","54","127","181","stop","2245","佳农水果的香蕉是品牌香蕉，消费者认知度高吗？",""
"","40","ok","137","0","deepseek-v4-flash","51","79","130","stop","1624","佳农水果有没有针对餐饮渠道的菠萝解决方案？",""
"","41","ok","365","0","deepseek-v4-flash","64","228","292","stop","3668","佳农水果的香蕉供货稳定性怎么样？我们商超旺季一天要20吨，能保证不断货吗？",""
"","42","ok","669","0","deepseek-v4-flash","65","401","466","stop","6244","佳农水果和都乐比，香蕉的到货损耗率哪个更低？我们批发市场对损耗很敏感。",""
