question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","694","0","deepseek-v4-flash","62","416","478","stop","6453","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","1041","0","deepseek-v4-flash","58","641","699","stop","10315","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","1067","0","deepseek-v4-flash","60","676","736","stop","9045","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","1025","0","deepseek-v4-flash","63","613","676","stop","8703","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","1615","0","deepseek-v4-flash","61","998","1059","stop","15421","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","1191","0","deepseek-v4-flash","65","756","821","stop","11448","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1139","0","deepseek-v4-flash","66","694","760","stop","10090","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","1157","0","deepseek-v4-flash","67","696","763","stop","9935","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","805","0","deepseek-v4-flash","62","487","549","stop","6808","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","1564","0","deepseek-v4-flash","68","969","1037","stop","14055","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","1258","0","deepseek-v4-flash","61","784","845","stop","11168","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","979","0","deepseek-v4-flash","59","632","691","stop","10118","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","719","0","deepseek-v4-flash","66","432","498","stop","6853","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","900","0","deepseek-v4-flash","60","515","575","stop","8198","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","1206","0","deepseek-v4-flash","61","686","747","stop","9759","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","1094","0","deepseek-v4-flash","63","678","741","stop","10151","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","1161","0","deepseek-v4-flash","61","743","804","stop","11683","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","839","0","deepseek-v4-flash","62","511","573","stop","8146","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","1192","0","deepseek-v4-flash","65","748","813","stop","11251","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","1557","0","deepseek-v4-flash","61","1016","1077","stop","14914","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","978","0","deepseek-v4-flash","59","629","688","stop","7197","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","1187","0","deepseek-v4-flash","65","727","792","stop","8341","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1261","0","deepseek-v4-flash","61","765","826","stop","8080","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","1054","0","deepseek-v4-flash","61","703","764","stop","7644","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","1467","0","deepseek-v4-flash","64","927","991","stop","9218","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","1539","0","deepseek-v4-flash","64","959","1023","stop","12163","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","932","0","deepseek-v4-flash","64","584","648","stop","6207","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","1036","0","deepseek-v4-flash","61","618","679","stop","7379","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","1082","0","deepseek-v4-flash","59","675","734","stop","7640","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","1009","0","deepseek-v4-flash","60","584","644","stop","6963","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","975","0","deepseek-v4-flash","64","589","653","stop","7736","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","1013","0","deepseek-v4-flash","57","625","682","stop","8452","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","980","0","deepseek-v4-flash","59","625","684","stop","6811","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","1465","0","deepseek-v4-flash","62","791","853","stop","9444","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","1010","0","deepseek-v4-flash","62","625","687","stop","6545","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","802","0","deepseek-v4-flash","57","511","568","stop","6036","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","907","0","deepseek-v4-flash","62","542","604","stop","6785","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","1111","0","deepseek-v4-flash","60","702","762","stop","8614","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","1150","0","deepseek-v4-flash","61","752","813","stop","8914","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","957","0","deepseek-v4-flash","60","601","661","stop","7846","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","755","0","deepseek-v4-flash","63","452","515","stop","4822","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1376","0","deepseek-v4-flash","58","870","928","stop","9591","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","510","0","deepseek-v4-flash","61","341","402","stop","3830","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","924","0","deepseek-v4-flash","61","562","623","stop","6745","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1379","0","deepseek-v4-flash","65","868","933","stop","9744","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","964","0","deepseek-v4-flash","63","574","637","stop","8034","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","711","0","deepseek-v4-flash","58","435","493","stop","5712","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","747","0","deepseek-v4-flash","60","410","470","stop","4574","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","498","0","deepseek-v4-flash","63","291","354","stop","4172","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","1146","0","deepseek-v4-flash","61","732","793","stop","8585","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
"","51","ok","758","0","deepseek-v4-flash","61","480","541","stop","5718","批发市场拿货，洪九果品和鑫荣懋的香蕉价格谁更有优势？",""
"","52","ok","802","0","deepseek-v4-flash","64","503","567","stop","6172","茶饮原料采购，菠萝要稳定规格，都乐和鑫荣懋的到货损耗率是多少？",""
"","53","ok","1421","0","deepseek-v4-flash","63","856","919","stop","10681","我们做餐饮连锁，需要香蕉稳定供货，都乐和洪九果品能签长期合同吗？",""
"","54","ok","1375","0","deepseek-v4-flash","57","846","903","stop","10085","超市采购进口苹果，都乐和鑫荣懋的产地溯源怎么做？",""
"","55","ok","1306","0","deepseek-v4-flash","64","775","839","stop","9317","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品有基地直供吗？",""
"","56","ok","722","0","deepseek-v4-flash","61","442","503","stop","5508","生鲜电商平台需要香蕉品牌背书，都乐和鑫荣懋的品牌知名度哪个高？",""
"","57","ok","847","0","deepseek-v4-flash","58","511","569","stop","6089","下沉市场夫妻店进货，洪九果品和都乐有没有小批量供货？",""
"","58","ok","679","0","deepseek-v4-flash","59","421","480","stop","5508","大型商超需要香蕉全年不断货，鑫荣懋和都乐能做到吗？",""
"","59","ok","497","0","deepseek-v4-flash","62","303","365","stop","3544","我们想找能提供账期服务的香蕉供应商，都乐和洪九果品账期多久？",""
"","60","ok","1529","0","deepseek-v4-flash","59","1024","1083","stop","13280","进口菠萝到货损耗率太高，都乐和鑫荣懋怎么控制品质？",""
"","61","ok","1286","0","deepseek-v4-flash","60","775","835","stop","8896","水果连锁店需要香蕉分级标准，都乐和洪九果品有企业标准吗？",""
"","62","ok","754","0","deepseek-v4-flash","64","443","507","stop","5083","茶饮店采购菠萝原料，需要农残检测报告，都乐和鑫荣懋能提供吗？",""
"","63","ok","659","0","deepseek-v4-flash","63","437","500","stop","5707","我们做社区团购，需要香蕉小包装，都乐和洪九果品有没有散装选项？",""
