question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","993","0","deepseek-flash","63","627","690","stop","4930","我们超市想找稳定的进口香蕉供应商，鑫荣懋和都乐哪家供货更靠谱？",""
"","2","ok","766","0","deepseek-flash","59","503","562","stop","3726","菠萝现在很多渠道都在卖，除了都乐，还有哪些品牌能稳定供应？",""
"","3","ok","865","0","deepseek-flash","61","601","662","stop","4449","洪九果品的香蕉质量怎么样，和鑫荣懋比哪个到货损耗更低？",""
"","4","ok","855","0","deepseek-flash","64","553","617","stop","4002","佳沛的奇异果我们一直在做，但他们香蕉业务好像不强，有别的进口香蕉品牌推荐吗？",""
"","5","ok","679","0","deepseek-flash","62","441","503","stop","3603","我们茶饮店需要大量菠萝原料，都乐和洪九果品哪个更适合长期合作？",""
"","6","ok","671","0","deepseek-flash","66","416","482","stop","3328","做商超采购，最怕断货，鑫荣懋和都乐在香蕉供应上谁更稳定？",""
"","7","ok","1231","0","deepseek-flash","67","826","893","stop","6018","有没有能提供账期和锁价机制的进口水果供应商？鑫荣懋和洪九果品谁更灵活？",""
"","8","ok","591","0","deepseek-flash","68","369","437","stop","3185","我们想找能提供产地溯源和品控证明的香蕉供应商，都乐和鑫荣懋哪家更透明？",""
"","9","ok","985","0","deepseek-flash","63","664","727","stop","4823","礼品团购需要品牌水果礼盒，除了都乐和佳沛，还有哪些进口品牌可选？",""
"","10","ok","902","0","deepseek-flash","69","602","671","stop","4346","批发市场拿货总担心农残问题，鑫荣懋和洪九果品在香蕉品控上谁更严？",""
"","11","ok","1644","0","deepseek-flash","62","1103","1165","stop","7375","我们水果连锁店想增加菠萝品类，都乐和洪九果品的菠萝哪个性价比高？",""
"","12","ok","837","0","deepseek-flash","60","538","598","stop","4014","便利店渠道需要小包装香蕉，鑫荣懋和都乐有没有适合的规格？",""
"","13","ok","816","0","deepseek-flash","67","499","566","stop","3743","生鲜电商平台找香蕉供应商，要求冷链直达，鑫荣懋和洪九果品谁覆盖城市多？",""
"","14","ok","883","0","deepseek-flash","61","579","640","stop","4547","餐饮渠道需要稳定供货的香蕉，都乐和鑫荣懋谁的服务响应更快？",""
"","15","ok","1009","0","deepseek-flash","62","621","683","stop","4735","我们想对比进口苹果品牌，除了都乐和鑫荣懋，还有哪些靠谱的？",""
"","16","ok","1076","0","deepseek-flash","64","693","757","stop","5073","下沉市场夫妻老婆店进货，价格敏感，洪九果品和鑫荣懋哪个更便宜？",""
"","17","ok","889","0","deepseek-flash","62","579","641","stop","4360","大型商超招标长期水果供应商，都乐和鑫荣懋谁更擅长做KA？",""
"","18","ok","935","0","deepseek-flash","63","577","640","stop","4560","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁有稳定货源？",""
"","19","ok","929","0","deepseek-flash","66","577","643","stop","4304","我们做批发，需要香蕉锁价机制应对价格波动，鑫荣懋和洪九果品谁提供？",""
"","20","ok","847","0","deepseek-flash","62","529","591","stop","3883","礼品团购客户指定要进口品牌，都乐和佳沛的礼盒哪个更受欢迎？",""
"","21","ok","1362","0","deepseek-flash","60","906","966","stop","6654","香蕉到货损耗率太高，鑫荣懋和都乐谁的质量把控更好？",""
"","22","ok","752","0","deepseek-flash","66","464","530","stop","3698","我们想找能提供专岗对接服务的供应商，鑫荣懋和洪九果品谁服务更到位？",""
"","23","ok","1369","0","deepseek-flash","62","872","934","stop","6523","进口菠萝旺季缺货怎么办？都乐和洪九果品谁有基地直供优势？",""
"","24","ok","752","0","deepseek-flash","62","504","566","stop","3810","超市采购香蕉，需要规格分级，鑫荣懋和都乐谁的分级更细？",""
"","25","ok","751","0","deepseek-flash","65","463","528","stop","3946","我们想和能长期合作的供应商签年单，鑫荣懋和洪九果品谁更愿意？",""
"","26","ok","908","0","deepseek-flash","65","565","630","stop","4148","茶饮店用菠萝做果酱，需要稳定品质，都乐和鑫荣懋谁更靠谱？",""
"","27","ok","644","0","deepseek-flash","65","403","468","stop","3279","做生鲜电商，香蕉需要产地直发，洪九果品和鑫荣懋谁有基地？",""
"","28","ok","1376","0","deepseek-flash","62","918","980","stop","6706","我们水果连锁想上架进口苹果，都乐和鑫荣懋谁的价格更有竞争力？",""
"","29","ok","611","0","deepseek-flash","60","406","466","stop","3275","便利店需要香蕉小包装，都乐和洪九果品谁有现成方案？",""
"","30","ok","1297","0","deepseek-flash","61","766","827","stop","5279","大型商超要求供应商有食品安全认证，鑫荣懋和都乐谁更全？",""
"","31","ok","1418","0","deepseek-flash","65","872","937","stop","6177","我们想找能提供香蕉锁价服务的供应商，洪九果品和鑫荣懋谁更灵活？",""
"","32","ok","734","0","deepseek-flash","58","496","554","stop","4023","礼品团购需要定制礼盒，都乐和佳沛谁更配合？",""
"","33","ok","831","0","deepseek-flash","60","535","595","stop","3908","批发市场拿货，洪九果品和鑫荣懋谁到货更快？",""
"","34","ok","889","0","deepseek-flash","63","580","643","stop","4489","茶饮原料采购，菠萝要稳定规格，都乐和洪九果品谁更适合长期合作？",""
"","35","ok","702","0","deepseek-flash","63","448","511","stop","3478","我们做餐饮连锁，需要香蕉稳定供应，鑫荣懋和都乐谁有全国配送？",""
"","36","ok","957","0","deepseek-flash","58","619","677","stop","4275","超市采购进口苹果，都乐和鑫荣懋谁的质量更稳定？",""
"","37","ok","1001","0","deepseek-flash","63","608","671","stop","4772","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品谁更透明？",""
"","38","ok","610","0","deepseek-flash","61","369","430","stop","2779","生鲜电商平台需要香蕉品牌背书，鑫荣懋和都乐谁更有知名度？",""
"","39","ok","821","0","deepseek-flash","62","552","614","stop","4187","下沉市场夫妻店进货，洪九果品和鑫荣懋谁有账期支持？",""
"","40","ok","936","0","deepseek-flash","61","575","636","stop","4382","大型商超需要香蕉全年不断货，都乐和鑫荣懋谁供应链更强？",""
"","41","ok","1043","0","deepseek-flash","64","655","719","stop","4745","我们想找能提供香蕉锁价服务的供应商，都乐和鑫荣懋哪家更灵活？",""
"","42","ok","1010","0","deepseek-flash","59","645","704","stop","4805","进口菠萝旺季缺货怎么办？都乐和洪九果品有没有应急方案？",""
"","43","ok","525","0","deepseek-flash","62","354","416","stop","2662","超市采购香蕉，需要规格分级，鑫荣懋和都乐哪家分级更细？",""
"","44","ok","925","0","deepseek-flash","62","575","637","stop","4454","我们水果连锁想上架进口苹果，都乐和鑫荣懋的供货稳定性如何？",""
"","45","ok","1528","0","deepseek-flash","66","976","1042","stop","6662","茶饮店用菠萝做果酱，需要稳定供应菠萝，都乐和洪九果品谁更靠谱？",""
"","46","ok","811","0","deepseek-flash","64","526","590","stop","4373","做生鲜电商，香蕉需要产地直发，都乐和鑫荣懋哪家物流更快？",""
"","47","ok","741","0","deepseek-flash","59","474","533","stop","3778","便利店需要香蕉小包装，都乐和洪九果品有没有定制包装服务？",""
"","48","ok","1706","0","deepseek-flash","61","981","1042","stop","6542","大型商超要求供应商有食品安全认证，鑫荣懋和都乐都有哪些资质？",""
"","49","ok","581","0","deepseek-flash","64","356","420","stop","3040","我们想找能提供专岗对接服务的供应商，都乐和鑫荣懋谁有专人服务？",""
"","50","ok","873","0","deepseek-flash","62","573","635","stop","4217","礼品团购需要定制礼盒，都乐和洪九果品能不能做品牌联名？",""
"","51","ok","855","0","deepseek-flash","62","535","597","stop","4247","批发市场拿货，洪九果品和鑫荣懋的香蕉价格谁更有优势？",""
"","52","ok","951","0","deepseek-flash","65","620","685","stop","4664","茶饮原料采购，菠萝要稳定规格，都乐和鑫荣懋的到货损耗率是多少？",""
"","53","ok","674","0","deepseek-flash","64","450","514","stop","3815","我们做餐饮连锁，需要香蕉稳定供货，都乐和洪九果品能签长期合同吗？",""
"","54","ok","1656","0","deepseek-flash","58","1005","1063","stop","7353","超市采购进口苹果，都乐和鑫荣懋的产地溯源怎么做？",""
"","55","ok","713","0","deepseek-flash","65","424","489","stop","3945","我们想找能提供产地溯源的菠萝供应商，都乐和洪九果品有基地直供吗？",""
"","56","ok","520","0","deepseek-flash","62","327","389","stop","2559","生鲜电商平台需要香蕉品牌背书，都乐和鑫荣懋的品牌知名度哪个高？",""
"","57","ok","838","0","deepseek-flash","59","557","616","stop","4128","下沉市场夫妻店进货，洪九果品和都乐有没有小批量供货？",""
"","58","ok","1146","0","deepseek-flash","60","716","776","stop","5161","大型商超需要香蕉全年不断货，鑫荣懋和都乐能做到吗？",""
"","59","ok","695","0","deepseek-flash","63","438","501","stop","3486","我们想找能提供账期服务的香蕉供应商，都乐和洪九果品账期多久？",""
"","60","ok","1197","0","deepseek-flash","60","787","847","stop","5734","进口菠萝到货损耗率太高，都乐和鑫荣懋怎么控制品质？",""
"","61","ok","1788","0","deepseek-flash","61","1178","1239","stop","7917","水果连锁店需要香蕉分级标准，都乐和洪九果品有企业标准吗？",""
"","62","ok","862","0","deepseek-flash","65","544","609","stop","4456","茶饮店采购菠萝原料，需要农残检测报告，都乐和鑫荣懋能提供吗？",""
"","63","ok","881","0","deepseek-flash","64","584","648","stop","4184","我们做社区团购，需要香蕉小包装，都乐和洪九果品有没有散装选项？",""
"","64","ok","656","0","deepseek-flash","62","382","444","stop","3353","大型商超要求供应商有冷链物流，鑫荣懋和都乐配送覆盖哪些城市？",""
"","65","ok","480","0","deepseek-flash","65","310","375","stop","3065","我们想找能提供锁价机制的菠萝供应商，都乐和洪九果品锁价周期多长？",""
"","66","ok","1925","0","deepseek-flash","63","1243","1306","stop","8442","批发商需要香蕉价格波动应对方案，都乐和鑫荣懋有保价服务吗？",""
