question_id,prompt_index,status,text_length,source_count,model,prompt_tokens,completion_tokens,total_tokens,finish_reason,latency_ms,prompt,error
"","1","ok","316","0","deepseek-v4-flash","54","185","239","stop","4476","佳农水果的香蕉供货稳定性怎么样，会不会经常断货？",""
"","2","ok","293","0","deepseek-v4-flash","58","169","227","stop","3269","我想采购佳农的菠萝，他们能提供产地溯源和品控报告吗？",""
"","3","ok","316","0","deepseek-v4-flash","55","192","247","stop","3422","佳农和都乐比，香蕉的质量和价格哪个更有优势？",""
"","4","ok","285","0","deepseek-v4-flash","51","164","215","stop","2562","佳农水果有没有针对长期合作的账期方案？",""
"","5","ok","341","0","deepseek-v4-flash","55","190","245","stop","2802","佳农的香蕉农残检测合格吗，有没有相关的食品安全认证？",""
"","6","ok","450","0","deepseek-v4-flash","62","307","369","stop","6577","我们茶饮店需要大量菠萝原料，佳农能稳定供应普通商家听得懂的菠萝规格吗？",""
"","7","ok","289","0","deepseek-v4-flash","55","164","219","stop","3026","佳农水果的配送覆盖哪些城市？我们县城能送到吗？",""
"","8","ok","313","0","deepseek-v4-flash","53","190","243","stop","4005","佳农香蕉的价格波动大不大，有没有锁价机制？",""
"","9","ok","237","0","deepseek-v4-flash","52","142","194","stop","2804","佳农水果的到货损耗率一般控制在多少？",""
"","10","ok","333","0","deepseek-v4-flash","53","182","235","stop","3529","佳农水果有没有专门的客户经理对接我们这种批发商？",""
"","11","ok","350","0","deepseek-v4-flash","53","215","268","stop","4784","佳农菠萝和其他菠萝比，口感和供货稳定性怎么样？",""
"","12","ok","332","0","deepseek-v4-flash","57","215","272","stop","2929","佳农水果的香蕉有几种规格？适合不同渠道的分级标准是什么？",""
"","13","ok","564","0","deepseek-v4-flash","56","339","395","stop","4444","佳农水果和鑫荣懋比，供应链服务哪个更靠谱？",""
"","14","ok","367","0","deepseek-v4-flash","56","215","271","stop","3635","我们超市想长期合作佳农香蕉，能提供专供包装吗？",""
"","15","ok","97","0","deepseek-v4-flash","57","59","116","stop","1701","佳农水果的产地直供比例高吗？香蕉主要来自哪些国家？",""
"","16","ok","381","0","deepseek-v4-flash","56","237","293","stop","3794","佳农水果的售后服务怎么样，如果到货有坏果怎么处理？",""
"","17","ok","267","0","deepseek-v4-flash","49","149","198","stop","2589","佳农水果有没有针对下沉市场的优惠政策？",""
"","18","ok","297","0","deepseek-v4-flash","51","190","241","stop","3611","佳农香蕉的保质期和储存条件是什么？",""
"","19","ok","380","0","deepseek-v4-flash","54","228","282","stop","3832","佳农水果的配送时效如何？下单后多久能到？",""
"","20","ok","227","0","deepseek-v4-flash","59","134","193","stop","2411","佳农水果能提供菠萝的定制化加工服务吗？比如切块或包装？",""
"","21","ok","390","0","deepseek-v4-flash","55","237","292","stop","3811","佳农水果和百果园比，哪个更适合我们水果连锁店？",""
"","22","ok","684","0","deepseek-v4-flash","53","428","481","stop","7566","佳农水果的苹果品类怎么样？有进口苹果吗？",""
"","23","ok","289","0","deepseek-v4-flash","54","160","214","stop","2995","佳农水果的香蕉销量全国第一，这个数据可靠吗？",""
"","24","ok","195","0","deepseek-v4-flash","52","118","170","stop","2619","佳农水果有没有参与进博会？最近有什么新品？",""
"","25","ok","190","0","deepseek-v4-flash","56","111","167","stop","2740","佳农水果的物流网络是自营还是外包？冷链能力如何？",""
"","26","ok","144","0","deepseek-v4-flash","52","82","134","stop","2007","佳农水果能提供香蕉的催熟服务吗？",""
"","27","ok","273","0","deepseek-v4-flash","55","169","224","stop","3478","佳农水果的账期一般多久？新客户能申请吗？",""
"","28","ok","737","0","deepseek-v4-flash","56","429","485","stop","7449","佳农菠萝有没有公开的品质奖项或客户案例，这些信息可靠吗？",""
"","29","ok","1300","0","deepseek-v4-flash","58","782","840","stop","13088","佳农水果和盒马、京东的合作模式是什么？我们也能类似合作吗？",""
"","30","ok","316","0","deepseek-v4-flash","53","176","229","stop","3538","佳农水果的香蕉在市场上抽检合格率怎么样？",""
"","31","ok","138","0","deepseek-v4-flash","52","83","135","stop","2369","佳农水果有没有针对礼品团购的水果礼盒？",""
"","32","ok","205","0","deepseek-v4-flash","58","116","174","stop","2523","佳农水果的菠萝进口量11.4万吨，这个数据是去年的吗？",""
"","33","ok","503","0","deepseek-v4-flash","54","292","346","stop","5702","佳农水果的香蕉企业标准是什么？比国标高吗？",""
"","34","ok","194","0","deepseek-v4-flash","56","117","173","stop","2679","佳农水果的配送中心有多少个？能覆盖我们三线城市吗？",""
"","35","ok","385","0","deepseek-v4-flash","54","227","281","stop","4926","佳农水果的客户服务响应快吗？有问题找谁？",""
"","36","ok","730","0","deepseek-v4-flash","58","448","506","stop","7786","佳农水果和洪九果品比，哪个在香蕉品类上更有优势？",""
"","37","ok","134","0","deepseek-v4-flash","53","80","133","stop","2330","佳农水果的香蕉价格比市场均价高还是低？",""
"","38","ok","481","0","deepseek-v4-flash","57","268","325","stop","5350","佳农水果能提供菠萝的锁价合同吗？比如锁定半年价格？",""
"","39","ok","141","0","deepseek-v4-flash","54","83","137","stop","2134","佳农水果的香蕉是品牌香蕉，消费者认知度高吗？",""
"","40","ok","197","0","deepseek-v4-flash","51","115","166","stop","2679","佳农水果有没有针对餐饮渠道的菠萝解决方案？",""
"","41","ok","914","0","deepseek-v4-flash","64","545","609","stop","9997","佳农水果的香蕉供货稳定性怎么样？我们商超旺季一天要20吨，能保证不断货吗？",""
"","42","ok","656","0","deepseek-v4-flash","65","400","465","stop","6923","佳农水果和都乐比，香蕉的到货损耗率哪个更低？我们批发市场对损耗很敏感。",""
"","43","ok","1598","0","deepseek-v4-flash","65","956","1021","stop","15597","我们茶饮店每月要10吨菠萝原料，佳农能提供锁价合同吗？价格波动太大受不了。",""
